,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,Type
0,SPY220314P00320000,320.0,USD,0.08,0.0,0.0,469.0,159,0.06,0.07,REGULAR,1647216000,1646338633,0.6835969140625,False,P
1,SPY220314P00325000,325.0,USD,0.1,-0.050000004,-33.333336,2.0,1652,0.07,0.08,REGULAR,1647216000,1646328711,0.6640658593750001,False,P
2,SPY220314P00330000,330.0,USD,0.1,-0.019999996000000003,-16.666664,21.0,540,0.09,0.1,REGULAR,1647216000,1646333044,0.648441015625,False,P
3,SPY220314P00335000,335.0,USD,0.14,0.010000005000000001,7.6923122,1.0,658,0.1,0.11,REGULAR,1647216000,1646340440,0.6250037500000001,False,P
4,SPY220314P00340000,340.0,USD,0.13,-0.030000001000000002,-18.750002,34.0,1226,0.12,0.13,REGULAR,1647216000,1646341361,0.6054726953125,False,P
5,SPY220314P00345000,345.0,USD,0.15,-0.059999987000000005,-28.571424,177.0,205,0.14,0.15,REGULAR,1647216000,1646341404,0.5849650878906251,False,P
6,SPY220314P00346000,346.0,USD,0.16,0.16,,27.0,25,0.14,0.15,REGULAR,1647216000,1646319159,0.579105771484375,False,P
7,SPY220314P00347000,347.0,USD,0.2,0.2,,,5,0.15,0.16,REGULAR,1647216000,1646245743,0.5771526660156251,False,P
8,SPY220314P00348000,348.0,USD,0.17,0.17,,62.0,10,0.15,0.16,REGULAR,1647216000,1646341360,0.5712933496093751,False,P
9,SPY220314P00349000,349.0,USD,0.22,0.22,,,5,0.16,0.17,REGULAR,1647216000,1646245743,0.569340244140625,False,P
10,SPY220314P00350000,350.0,USD,0.19,-0.030000001000000002,-13.636364,20.0,984,0.16,0.17,REGULAR,1647216000,1646341213,0.5625043750000001,False,P
11,SPY220314P00351000,351.0,USD,0.2,0.2,,2.0,3,0.17,0.18,REGULAR,1647216000,1646337343,0.56055126953125,False,P
12,SPY220314P00353000,353.0,USD,0.2,0.2,,101.0,0,0.18,0.19,REGULAR,1647216000,1646321585,0.551762294921875,False,P
