,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,Type
0,SPY220318P00100000,100.0,USD,0.01,0.0,0.0,2.0,50720,0.0,0.01,REGULAR,1647561600,1646241690,2.062504843749999,False,P
1,SPY220318P00105000,105.0,USD,0.01,0.0,0.0,20.0,6902,0.0,0.01,REGULAR,1647561600,1645195421,2.000005,False,P
2,SPY220318P00110000,110.0,USD,0.01,0.0,0.0,2.0,15474,0.0,0.01,REGULAR,1647561600,1645631611,1.9375003125,False,P
3,SPY220318P00115000,115.0,USD,0.01,0.0,0.0,20.0,18270,0.0,0.01,REGULAR,1647561600,1645195455,1.8750006250000002,False,P
4,SPY220318P00120000,120.0,USD,0.01,0.0,0.0,27.0,23611,0.0,0.01,REGULAR,1647561600,1645721527,1.812500937499999,False,P
5,SPY220318P00125000,125.0,USD,0.01,0.0,0.0,4.0,15146,0.0,0.01,REGULAR,1647561600,1644610069,1.75000125,False,P
6,SPY220318P00130000,130.0,USD,0.01,0.0,0.0,18.0,3822,0.0,0.01,REGULAR,1647561600,1645715841,1.6875015625,False,P
7,SPY220318P00135000,135.0,USD,0.01,0.0,0.0,143.0,5069,0.0,0.01,REGULAR,1647561600,1645717552,1.65625171875,False,P
8,SPY220318P00140000,140.0,USD,0.01,0.0,0.0,607.0,9536,0.0,0.01,REGULAR,1647561600,1645717959,1.6250018750000002,False,P
9,SPY220318P00145000,145.0,USD,0.01,0.0,0.0,2.0,4746,0.0,0.01,REGULAR,1647561600,1645817561,1.562502187499999,False,P
10,SPY220318P00150000,150.0,USD,0.01,0.0,0.0,7.0,5977,0.0,0.01,REGULAR,1647561600,1645815700,1.5000025,False,P
11,SPY220318P00155000,155.0,USD,0.01,0.0,0.0,1.0,5882,0.0,0.01,REGULAR,1647561600,1646074386,1.46875265625,False,P
12,SPY220318P00160000,160.0,USD,0.01,0.0,0.0,252.0,4769,0.0,0.01,REGULAR,1647561600,1645732446,1.4375028125,False,P
13,SPY220318P00165000,165.0,USD,0.01,0.0,0.0,1.0,8181,0.0,0.01,REGULAR,1647561600,1646319425,1.375003124999999,False,P
14,SPY220318P00170000,170.0,USD,0.01,0.0,0.0,10.0,14808,0.0,0.01,REGULAR,1647561600,1646237049,1.343753281249999,False,P
15,SPY220318P00175000,175.0,USD,0.01,0.0,0.0,361.0,5895,0.0,0.01,REGULAR,1647561600,1646167995,1.312503437499999,False,P
16,SPY220318P00180000,180.0,USD,0.01,0.0,0.0,1.0,3849,0.0,0.01,REGULAR,1647561600,1646249243,1.250003749999999,False,P
17,SPY220318P00185000,185.0,USD,0.01,0.0,0.0,26.0,6819,0.0,0.01,REGULAR,1647561600,1646234165,1.21875390625,False,P
18,SPY220318P00190000,190.0,USD,0.01,0.0,0.0,101.0,5082,0.0,0.01,REGULAR,1647561600,1646234499,1.1875040625,False,P
