,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,Type
0,SPY220321P00295000,295.0,USD,0.11,-0.019999996000000003,-15.384613,592.0,818,0.1,0.11,REGULAR,1647820800,1646341155,0.69726865234375,False,P
1,SPY220321P00300000,300.0,USD,0.14,0.010000005000000001,7.6923122,921.0,388,0.11,0.12,REGULAR,1647820800,1646340240,0.6777375976562501,False,P
2,SPY220321P00305000,305.0,USD,0.14,0.14,,146.0,6,0.13,0.14,REGULAR,1647820800,1646318980,0.66211275390625,False,P
3,SPY220321P00310000,310.0,USD,0.18,0.0,0.0,30.0,56,0.15,0.16,REGULAR,1647820800,1646254727,0.645511357421874,False,P
4,SPY220321P00315000,315.0,USD,0.16,0.16,,1.0,7,0.17,0.18,REGULAR,1647820800,1646318035,0.627933408203125,False,P
5,SPY220321P00320000,320.0,USD,0.18,0.18,,127.0,16,0.2,0.21,REGULAR,1647820800,1646333536,0.6132851171875,False,P
6,SPY220321P00325000,325.0,USD,0.21,-0.049999997000000004,-19.230768,176.0,58,0.22,0.24,REGULAR,1647820800,1646332845,0.5947306152343751,False,P
7,SPY220321P00330000,330.0,USD,0.27,-0.030000001000000002,-10.0,2.0,50,0.26,0.27,REGULAR,1647820800,1646319988,0.579105771484375,False,P
8,SPY220321P00335000,335.0,USD,0.34,0.0,0.0,64.0,127,0.29,0.30000000000000004,REGULAR,1647820800,1646245005,0.560062993164062,False,P
9,SPY220321P00340000,340.0,USD,0.35000000000000003,0.01999998,6.0606,112.0,92,0.33,0.34,REGULAR,1647820800,1646325102,0.542485043945312,False,P
10,SPY220321P00345000,345.0,USD,0.45,0.03999999,9.756096,2.0,42,0.38,0.39,REGULAR,1647820800,1646340299,0.5258836474609371,False,P
11,SPY220321P00350000,350.0,USD,0.43,-0.00999999,-2.272725,22.0,362,0.43,0.44,REGULAR,1647820800,1646341949,0.507817421875,False,P
12,SPY220321P00355000,355.0,USD,0.55,0.0,0.0,4.0,153,0.49,0.5,REGULAR,1647820800,1646245193,0.49097188720703105,False,P
13,SPY220321P00360000,360.0,USD,0.64,0.03999996,6.6666603,619.0,800,0.56,0.58,REGULAR,1647820800,1646338198,0.47485876708984304,False,P
14,SPY220321P00365000,365.0,USD,0.61,-0.029999971,-4.6874956999999995,462.0,742,0.65,0.67,REGULAR,1647820800,1646328846,0.458013232421875,False,P
15,SPY220321P00370000,370.0,USD,0.84,0.049999952,6.329108,359.0,998,0.77,0.78,REGULAR,1647820800,1646341108,0.44165597412109303,False,P
16,SPY220321P00375000,375.0,USD,0.92,0.0,0.0,257.0,492,0.91,0.93,REGULAR,1647820800,1646342041,0.42725182128906203,False,P
17,SPY220321P00380000,380.0,USD,1.19,0.1500001,14.423087,760.0,1590,1.1,1.11,REGULAR,1647820800,1646341039,0.41260353027343705,False,P
18,SPY220321P00382000,382.0,USD,1.21,-0.24000001,-16.551723,1042.0,275,1.18,1.2,REGULAR,1647820800,1646341434,0.40747662841796806,False,P
19,SPY220321P00384000,384.0,USD,1.31,0.0,0.0,260.0,561,1.28,1.3,REGULAR,1647820800,1646339416,0.402471795654296,False,P
20,SPY220321P00385000,385.0,USD,1.34,-0.029999971,-2.1897788,189.0,1110,1.32,1.35,REGULAR,1647820800,1646341689,0.399664206542968,False,P
21,SPY220321P00386000,386.0,USD,1.44,0.120000005,9.090909,448.0,282,1.37,1.4,REGULAR,1647820800,1646338722,0.39685661743164,False,P
22,SPY220321P00388000,388.0,USD,1.62,0.11000001400000001,7.2847695,615.0,255,1.48,1.52,REGULAR,1647820800,1646339028,0.391973853759765,False,P
23,SPY220321P00390000,390.0,USD,1.69,0.03000009,1.8072344,771.0,1691,1.6099999999999999,1.6400000000000001,REGULAR,1647820800,1646341568,0.386480744628906,False,P
24,SPY220321P00392000,392.0,USD,1.52,-0.51,-25.123152,66.0,826,1.74,1.78,REGULAR,1647820800,1646331321,0.381597980957031,False,P
25,SPY220321P00394000,394.0,USD,1.65,-0.5200001,-23.963137,4.0,997,1.8900000000000001,1.9300000000000002,REGULAR,1647820800,1646331320,0.37659314819335904,False,P
26,SPY220321P00395000,395.0,USD,2.25,0.30999994000000003,15.979378,29.0,573,1.97,2.01,REGULAR,1647820800,1646340506,0.37415176635742103,False,P
27,SPY220321P00396000,396.0,USD,2.05,0.029999971,1.4851471,9.0,270,2.06,2.1,REGULAR,1647820800,1646327414,0.371954522705078,False,P
28,SPY220321P00398000,398.0,USD,2.37,-0.58000016,-19.661022,35.0,489,2.24,2.2800000000000002,REGULAR,1647820800,1646337627,0.36707175903320305,False,P
29,SPY220321P00400000,400.0,USD,2.64,0.16000009,6.4516162999999995,390.0,594,2.43,2.47,REGULAR,1647820800,1646341167,0.361944857177734,False,P
30,SPY220321P00402000,402.0,USD,2.87,0.00999999,0.34965003,65.0,1292,2.64,2.69,REGULAR,1647820800,1646341157,0.35742830078125,False,P
31,SPY220321P00404000,404.0,USD,2.98,0.22000003,7.9710155,37.0,471,2.87,2.92,REGULAR,1647820800,1646341525,0.352484502563476,False,P
32,SPY220321P00405000,405.0,USD,3.03,0.14999986,5.208328,125.0,1520,2.99,3.04,REGULAR,1647820800,1646341756,0.34992105163574205,False,P
33,SPY220321P00406000,406.0,USD,3.6,0.66999984,22.866888,12.0,769,3.12,3.17,REGULAR,1647820800,1646340271,0.347540704345703,False,P
34,SPY220321P00408000,408.0,USD,2.98,-0.45000005,-13.119535,27.0,250,3.39,3.44,REGULAR,1647820800,1646335786,0.34259690612792904,False,P
35,SPY220321P00410000,410.0,USD,4.19,0.69000006,19.714287,147.0,1141,3.68,3.74,REGULAR,1647820800,1646340628,0.33789724609375,False,P
36,SPY220321P00412000,412.0,USD,4.29,0.5899999,15.945943,194.0,326,4.0,4.06,REGULAR,1647820800,1646328671,0.33301448242187504,False,P
37,SPY220321P00414000,414.0,USD,4.08,-0.17000008,-4.000002,54.0,489,4.34,4.4,REGULAR,1647820800,1646332989,0.32782654602050704,False,P
38,SPY220321P00415000,415.0,USD,4.52,0.13999987,3.196344,232.0,1867,4.52,4.59,REGULAR,1647820800,1646342028,0.325568267822265,False,P
39,SPY220321P00416000,416.0,USD,5.07,0.45000029999999996,9.740266,91.0,1928,4.71,4.77,REGULAR,1647820800,1646340986,0.32269964416503805,False,P
40,SPY220321P00418000,418.0,USD,5.4,0.40000009999999997,8.000002,106.0,774,5.11,5.17,REGULAR,1647820800,1646341014,0.31757274230957,False,P
41,SPY220321P00420000,420.0,USD,5.55,0.0800004,1.4625303,926.0,1609,5.54,5.61,REGULAR,1647820800,1646341982,0.312567909545898,False,P
42,SPY220321P00422000,422.0,USD,6.68,1.0699996999999999,19.073078,182.0,700,6.01,6.07,REGULAR,1647820800,1646340165,0.30713583496093705,False,P
43,SPY220321P00424000,424.0,USD,7.34,1.4200001,23.986486,645.0,667,6.51,6.57,REGULAR,1647820800,1646340470,0.301764794921875,False,P
44,SPY220321P00425000,425.0,USD,6.84,0.26999998000000003,4.1095886,834.0,1449,6.77,6.84,REGULAR,1647820800,1646341756,0.29920134399414,False,P
45,SPY220321P00426000,426.0,USD,6.32,-0.39999962,-5.9523754,34.0,940,7.05,7.11,REGULAR,1647820800,1646334396,0.29633272033691405,False,P
46,SPY220321P00428000,428.0,USD,8.18,0.9400005300000001,12.983433999999999,50.0,889,7.63,7.69,REGULAR,1647820800,1646340926,0.290778576660156,False,P
47,SPY220321P00430000,430.0,USD,8.7,1.1799998,15.691487,322.0,916,8.25,8.32,REGULAR,1647820800,1646341182,0.285346502075195,False,P
48,SPY220321P00432000,432.0,USD,9.39,0.9900007,11.785724,27.0,383,8.92,9.0,REGULAR,1647820800,1646341182,0.27985339294433503,False,P
49,SPY220321P00434000,434.0,USD,10.01,1.3000002,14.925376,210.0,411,9.64,9.71,REGULAR,1647820800,1646341245,0.273749938354492,False,P
50,SPY220321P00435000,435.0,USD,10.57,0.96000004,9.989594,796.0,687,10.02,10.1,REGULAR,1647820800,1646340986,0.27103390106201103,False,P
51,SPY220321P00436000,436.0,USD,10.48,0.45999908,4.590809,380.0,242,10.42,10.49,REGULAR,1647820800,1646341830,0.26795165649414004,True,P
52,SPY220321P00438000,438.0,USD,11.34,0.6999998,6.578945,162.0,229,11.26,11.34,REGULAR,1647820800,1646341844,0.262428030090332,True,P
53,SPY220321P00440000,440.0,USD,12.8,1.7600002,15.942031,146.0,646,12.16,12.25,REGULAR,1647820800,1646341088,0.25678233459472605,True,P
54,SPY220321P00441000,441.0,USD,12.4,0.25,2.0576131,35.0,389,12.64,12.73,REGULAR,1647820800,1646336816,0.25397474548339805,True,P
55,SPY220321P00442000,442.0,USD,13.12,0.34999943,2.7407942,1.0,290,12.87,13.39,REGULAR,1647820800,1646339417,0.25547009185791003,True,P
56,SPY220321P00443000,443.0,USD,11.93,-7.83,-39.625504,20.0,54,13.47,13.89,REGULAR,1647820800,1646318355,0.25229629547119103,True,P
57,SPY220321P00444000,444.0,USD,12.6,-4.59,-26.701569,85.0,127,14.0,14.44,REGULAR,1647820800,1646320371,0.2500075,True,P
58,SPY220321P00445000,445.0,USD,14.92,-1.5799999,-9.575757,23.0,115,14.54,15.01,REGULAR,1647820800,1646326925,0.247749221801757,True,P
59,SPY220321P00446000,446.0,USD,16.09,-0.8999996,-5.2972317,2.0,125,15.1,15.61,REGULAR,1647820800,1646340850,0.245918185424804,True,P
60,SPY220321P00447000,447.0,USD,13.58,-2.6100006000000002,-16.121065,1.0,18,15.68,16.23,REGULAR,1647820800,1646318540,0.24408714904785103,True,P
61,SPY220321P00448000,448.0,USD,17.49,2.3899993999999998,15.82781,3.0,18,16.28,16.86,REGULAR,1647820800,1646340700,0.242134043579101,True,P
62,SPY220321P00449000,449.0,USD,18.12,2.1600008,13.533839,5.0,442,16.91,17.53,REGULAR,1647820800,1646324518,0.24079128356933502,True,P
63,SPY220321P00450000,450.0,USD,15.92,-0.32999992,-2.0307689,11.0,560,17.56,18.21,REGULAR,1647820800,1646320371,0.239326454467773,True,P
64,SPY220321P00451000,451.0,USD,24.37,0.0,0.0,51.0,169,18.23,18.92,REGULAR,1647820800,1646153580,0.23822783264160102,True,P
65,SPY220321P00452000,452.0,USD,23.75,23.75,,,5,18.94,19.65,REGULAR,1647820800,1646157527,0.237312314453124,True,P
66,SPY220321P00453000,453.0,USD,20.39,0.0,0.0,2.0,5,19.67,20.41,REGULAR,1647820800,1646081888,0.236946107177734,True,P
67,SPY220321P00454000,454.0,USD,23.53,0.0,0.0,1.0,19,20.41,21.19,REGULAR,1647820800,1646079799,0.23682403808593702,True,P
68,SPY220321P00455000,455.0,USD,20.15,0.0,0.0,2.0,79,21.14,22.02,REGULAR,1647820800,1646244142,0.23798369445800702,True,P
69,SPY220321P00456000,456.0,USD,21.3,0.0,0.0,20.0,45,21.9,22.82,REGULAR,1647820800,1646238879,0.237739556274414,True,P
70,SPY220321P00457000,457.0,USD,22.12,0.0,0.0,4.0,12,22.63,23.76,REGULAR,1647820800,1646242701,0.242317147216796,True,P
71,SPY220321P00458000,458.0,USD,24.0,0.0,0.0,1.0,3,23.61,24.53,REGULAR,1647820800,1646145572,0.24024197265624903,True,P
72,SPY220321P00459000,459.0,USD,25.56,-10.910002,-29.915003,1.0,4,24.43,25.41,REGULAR,1647820800,1646325683,0.241950939941406,True,P
