,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,Type
0,SPY220916P00140000,140.0,USD,0.37,0.0,0.0,44.0,2011,0.36,0.38,REGULAR,1663286400,1643825286,0.6328161718749999,False,P
1,SPY220916P00145000,145.0,USD,0.6900000000000001,0.0,0.0,111.0,340,0.4,0.43,REGULAR,1663286400,1643316105,0.624027197265625,False,P
2,SPY220916P00150000,150.0,USD,0.71,0.0,0.0,2.0,825,0.43,0.46,REGULAR,1663286400,1643403216,0.611820288085937,False,P
3,SPY220916P00155000,155.0,USD,0.5,-0.22000003,-30.555557,17.0,137,0.47000000000000003,0.51,REGULAR,1663286400,1643824442,0.6025430371093751,False,P
4,SPY220916P00160000,160.0,USD,0.55,0.0,0.0,3.0,180,0.51,0.55,REGULAR,1663286400,1643749726,0.59180095703125,False,P
5,SPY220916P00165000,165.0,USD,0.67,0.0,0.0,3.0,151,0.56,0.59,REGULAR,1663286400,1643639763,0.5817912915039061,False,P
6,SPY220916P00170000,170.0,USD,0.65,-0.38,-36.893204,1.0,127,0.6000000000000001,0.64,REGULAR,1663286400,1643823022,0.571781625976562,False,P
7,SPY220916P00175000,175.0,USD,0.91,0.0,0.0,5.0,177,0.65,0.6900000000000001,REGULAR,1663286400,1643649913,0.562260236816406,False,P
8,SPY220916P00180000,180.0,USD,1.17,0.0,0.0,1.0,251,0.7000000000000001,0.75,REGULAR,1663286400,1643386199,0.5529829858398431,False,P
9,SPY220916P00185000,185.0,USD,0.79,0.0,0.0,71.0,16258,0.76,0.81,REGULAR,1663286400,1643749036,0.5441940112304681,False,P
10,SPY220916P00190000,190.0,USD,0.88,-0.07999998,-8.333332,1.0,10594,0.8200000000000001,0.87,REGULAR,1663286400,1643817275,0.5351608984375,False,P
11,SPY220916P00195000,195.0,USD,1.05,0.0,0.0,10.0,303,0.89,0.9400000000000001,REGULAR,1663286400,1643730172,0.526860200195312,False,P
12,SPY220916P00200000,200.0,USD,1.06,-0.05000007,-4.504511,25.0,2264,0.96,1.01,REGULAR,1663286400,1643818962,0.518315363769531,False,P
13,SPY220916P00205000,205.0,USD,1.56,0.0,0.0,50.0,73,1.03,1.06,REGULAR,1663286400,1643299275,0.508916043701171,False,P
14,SPY220916P00210000,210.0,USD,1.22,0.05000007,4.2735105,355.0,22798,1.1,1.16,REGULAR,1663286400,1643815595,0.5012256909179681,False,P
15,SPY220916P00215000,215.0,USD,1.92,0.0,0.0,1.0,17368,1.18,1.23,REGULAR,1663286400,1643384892,0.494267752685546,False,P
16,SPY220916P00220000,220.0,USD,1.46,0.0,0.0,1.0,278,1.27,1.32,REGULAR,1663286400,1643737562,0.48645533081054604,False,P
17,SPY220916P00225000,225.0,USD,1.38,-0.07000005000000001,-4.8275895,1.0,536,1.35,1.4100000000000001,REGULAR,1663286400,1643825286,0.478276701660156,False,P
18,SPY220916P00230000,230.0,USD,1.5,-0.73,-32.735424,384.0,5568,1.45,1.51,REGULAR,1663286400,1643828197,0.47058634887695305,False,P
19,SPY220916P00235000,235.0,USD,2.2800000000000002,0.0,0.0,40.0,123,1.54,1.6,REGULAR,1663286400,1643299383,0.46216358154296805,False,P
20,SPY220916P00240000,240.0,USD,1.77,-0.23000002,-11.500001,301.0,477,1.6400000000000001,1.7000000000000002,REGULAR,1663286400,1643815329,0.45422909057617106,False,P
21,SPY220916P00245000,245.0,USD,1.92,-0.67999995,-26.153845,2.0,4354,1.75,1.81,REGULAR,1663286400,1643818940,0.44647770324707003,False,P
22,SPY220916P00250000,250.0,USD,2.0,0.0,0.0,36.0,4811,1.88,1.94,REGULAR,1663286400,1643747863,0.43945873046875,False,P
23,SPY220916P00255000,255.0,USD,2.09,-0.029999971,-1.4150931,23.0,10481,1.99,2.05,REGULAR,1663286400,1643820682,0.43140217041015605,False,P
24,SPY220916P00260000,260.0,USD,2.43,0.0,0.0,1.0,4528,2.12,2.18,REGULAR,1663286400,1643726031,0.424016990356445,False,P
25,SPY220916P00265000,265.0,USD,2.6,0.0,0.0,1.0,277,2.26,2.32,REGULAR,1663286400,1643662220,0.416753879394531,False,P
26,SPY220916P00270000,270.0,USD,2.46,-0.37999988,-13.380278,4.0,2651,2.4,2.47,REGULAR,1663286400,1643814478,0.40973490661621004,False,P
27,SPY220916P00275000,275.0,USD,2.61,-0.6500001,-19.938654,8.0,346,2.56,2.63,REGULAR,1663286400,1643814186,0.402776968383789,False,P
28,SPY220916P00280000,280.0,USD,3.4,0.0,0.0,7.0,2837,2.74,2.81,REGULAR,1663286400,1643661072,0.39618523742675704,False,P
29,SPY220916P00285000,285.0,USD,3.04,-1.4200001,-31.838564,2.0,660,2.91,2.98,REGULAR,1663286400,1643815044,0.38910523010253906,False,P
30,SPY220916P00290000,290.0,USD,3.81,0.0,0.0,4.0,322,3.12,3.19,REGULAR,1663286400,1643656649,0.38291022369384703,False,P
31,SPY220916P00295000,295.0,USD,4.13,0.0,0.0,7.0,369,3.3,3.37,REGULAR,1663286400,1643655084,0.375647112731933,False,P
32,SPY220916P00300000,300.0,USD,3.81,0.11999988600000001,3.2520294,21.0,2645,3.52,3.6,REGULAR,1663286400,1643748490,0.36945210632324205,False,P
33,SPY220916P00305000,305.0,USD,5.52,0.0,0.0,6.0,292,3.75,3.8200000000000003,REGULAR,1663286400,1643402025,0.362738306274414,False,P
34,SPY220916P00310000,310.0,USD,4.74,0.0,0.0,3.0,1414,4.01,4.07,REGULAR,1663286400,1643730640,0.356421230773925,False,P
35,SPY220916P00315000,315.0,USD,4.52,-0.5300001999999999,-10.495053,2.0,420,4.3,4.35,REGULAR,1663286400,1643815434,0.350470362548828,False,P
36,SPY220916P00320000,320.0,USD,4.88,0.0,0.0,51.0,2151,4.59,4.65,REGULAR,1663286400,1643747124,0.34461104614257804,False,P
37,SPY220916P00325000,325.0,USD,4.97,-0.26000023,-4.9713235000000005,12.0,2245,4.9,4.99,REGULAR,1663286400,1643814223,0.339209488830566,False,P
38,SPY220916P00330000,330.0,USD,5.52,-0.86000013,-13.479626,15.0,4315,5.25,5.31,REGULAR,1663286400,1643820629,0.33304499969482404,False,P
39,SPY220916P00335000,335.0,USD,5.7,-0.32000017000000003,-5.315617,16.0,1825,5.61,5.67,REGULAR,1663286400,1643824515,0.327277235107421,False,P
40,SPY220916P00340000,340.0,USD,7.0,0.0,0.0,4.0,3324,5.97,6.07,REGULAR,1663286400,1643728947,0.32181464324951103,False,P
41,SPY220916P00345000,345.0,USD,6.72,-1.0800004,-13.846157999999999,1.0,911,6.44,6.53,REGULAR,1663286400,1643814888,0.316870845031738,False,P
42,SPY220916P00350000,350.0,USD,7.06,-0.23000002,-3.1550071,204.0,4814,6.9,7.02,REGULAR,1663286400,1643826632,0.311957564086914,False,P
43,SPY220916P00355000,355.0,USD,7.69,-0.8399997,-9.847593,2.0,2793,7.35,7.46,REGULAR,1663286400,1643822373,0.30589988540649404,False,P
44,SPY220916P00358000,358.0,USD,10.84,0.0,0.0,3.0,648,7.71,7.83,REGULAR,1663286400,1643640011,0.30350427947998004,False,P
45,SPY220916P00360000,360.0,USD,8.32,-0.03999996,-0.47846848000000003,197.0,5151,7.88,8.01,REGULAR,1663286400,1643821167,0.300940828552246,False,P
46,SPY220916P00362000,362.0,USD,13.59,0.0,0.0,78.0,797,8.13,8.26,REGULAR,1663286400,1643305575,0.299231861267089,False,P
47,SPY220916P00364000,364.0,USD,8.9,0.0,0.0,1.0,555,8.34,8.46,REGULAR,1663286400,1643747808,0.296790479431152,False,P
48,SPY220916P00365000,365.0,USD,8.53,-0.32999992,-3.7246044,68.0,3760,8.46,8.58,REGULAR,1663286400,1643824938,0.29581392669677703,False,P
49,SPY220916P00366000,366.0,USD,14.37,0.0,0.0,583.0,887,8.57,8.7,REGULAR,1663286400,1643312418,0.294806856689453,False,P
50,SPY220916P00368000,368.0,USD,14.69,0.0,0.0,106.0,717,8.87,9.01,REGULAR,1663286400,1643305576,0.293570907135009,False,P
51,SPY220916P00370000,370.0,USD,9.33,-0.85999966,-8.439644,53.0,5013,9.09,9.2,REGULAR,1663286400,1643826553,0.29082435256958,False,P
52,SPY220916P00372000,372.0,USD,15.19,0.0,0.0,67.0,2269,9.38,9.52,REGULAR,1663286400,1643305110,0.28952736846923804,False,P
53,SPY220916P00375000,375.0,USD,9.98,-0.27000046,-2.6341507,8.0,12596,9.78,9.92,REGULAR,1663286400,1643825117,0.286506158447265,False,P
54,SPY220916P00380000,380.0,USD,10.51,-0.48999977,-4.4545436,15.0,17033,10.43,10.58,REGULAR,1663286400,1643828655,0.28104356658935503,False,P
55,SPY220916P00382000,382.0,USD,17.15,0.0,0.0,255.0,1035,10.79,10.94,REGULAR,1663286400,1643305434,0.279731323852538,False,P
56,SPY220916P00383000,383.0,USD,12.16,0.0,0.0,7.0,713,10.87,11.02,REGULAR,1663286400,1643725800,0.277991839294433,False,P
57,SPY220916P00384000,384.0,USD,17.79,0.0,0.0,31.0,575,11.06,11.23,REGULAR,1663286400,1643305321,0.277610373382568,False,P
58,SPY220916P00385000,385.0,USD,12.8,0.0,0.0,1.0,2239,11.19,11.34,REGULAR,1663286400,1643731884,0.27616080291748,False,P
59,SPY220916P00386000,386.0,USD,17.27,0.0,0.0,1.0,573,11.34,11.49,REGULAR,1663286400,1643393453,0.27509269836425704,False,P
60,SPY220916P00387000,387.0,USD,11.86,-6.4399996,-35.191254,3.0,619,11.49,11.64,REGULAR,1663286400,1643813594,0.274024593811035,False,P
61,SPY220916P00388000,388.0,USD,12.43,0.0,0.0,200.0,1253,11.72,11.89,REGULAR,1663286400,1643749182,0.27393304199218704,False,P
62,SPY220916P00389000,389.0,USD,18.82,0.0,0.0,30.0,1302,11.88,11.98,REGULAR,1663286400,1643305068,0.272208816070556,False,P
63,SPY220916P00390000,390.0,USD,12.6,-1.1399994,-8.296939,5.0,10895,11.98,12.15,REGULAR,1663286400,1643815464,0.271278039245605,False,P
64,SPY220916P00391000,391.0,USD,19.55,0.0,0.0,18.0,591,12.22,12.4,REGULAR,1663286400,1643305521,0.27109493560791004,False,P
65,SPY220916P00392000,392.0,USD,19.55,0.0,0.0,18.0,417,12.39,12.54,REGULAR,1663286400,1643304996,0.269813210144042,False,P
66,SPY220916P00393000,393.0,USD,19.88,0.0,0.0,18.0,1631,12.55,12.71,REGULAR,1663286400,1643305106,0.268806140136718,False,P
67,SPY220916P00394000,394.0,USD,20.02,0.0,0.0,18.0,524,12.74,12.9,REGULAR,1663286400,1643305027,0.267982173767089,False,P
68,SPY220916P00395000,395.0,USD,13.7,-0.8000001999999999,-5.517243,58.0,4064,12.83,13.0,REGULAR,1663286400,1643820215,0.26627320648193303,False,P
69,SPY220916P00396000,396.0,USD,20.55,0.0,0.0,18.0,510,13.0,13.17,REGULAR,1663286400,1643305053,0.26520510192871,False,P
70,SPY220916P00397000,397.0,USD,15.01,0.0,0.0,2.0,1318,13.26,13.36,REGULAR,1663286400,1643736213,0.26430484237670904,False,P
71,SPY220916P00398000,398.0,USD,14.96,0.0,0.0,88.0,455,13.36,13.53,REGULAR,1663286400,1643744732,0.263190961914062,False,P
72,SPY220916P00399000,399.0,USD,16.35,0.0,0.0,7.0,364,13.54,13.73,REGULAR,1663286400,1643661768,0.26235173690795904,False,P
73,SPY220916P00400000,400.0,USD,13.86,-0.5900001500000001,-4.083046,35.0,10643,13.73,13.89,REGULAR,1663286400,1643827330,0.26111578735351504,False,P
74,SPY220916P00401000,401.0,USD,14.73,-7.67,-34.241074,3.0,504,13.91,14.11,REGULAR,1663286400,1643816034,0.260398631439209,False,P
75,SPY220916P00402000,402.0,USD,22.31,0.0,0.0,25.0,375,14.16,14.37,REGULAR,1663286400,1643310266,0.260017165527343,False,P
76,SPY220916P00403000,403.0,USD,15.54,0.0,0.0,5.0,698,14.33,14.48,REGULAR,1663286400,1643746365,0.25827768096923803,False,P
