,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,Type
0,SPY220916P00140000,140.0,USD,0.37,0.0,0.0,184.0,2011,0.35000000000000003,0.38,REGULAR,1663286400,1643829358,0.633304448242187,False,P
1,SPY220916P00145000,145.0,USD,0.6900000000000001,0.0,0.0,111.0,340,0.38,0.42,REGULAR,1663286400,1643316105,0.6225623681640621,False,P
2,SPY220916P00150000,150.0,USD,0.71,0.0,0.0,2.0,825,0.42,0.46,REGULAR,1663286400,1643403216,0.6123085644531251,False,P
3,SPY220916P00155000,155.0,USD,0.5,-0.22000003,-30.55556,17.0,137,0.46,0.5,REGULAR,1663286400,1643824442,0.602054760742187,False,P
4,SPY220916P00160000,160.0,USD,0.55,0.0,0.0,3.0,180,0.51,0.54,REGULAR,1663286400,1643749726,0.5922892333984371,False,P
5,SPY220916P00165000,165.0,USD,0.67,0.0,0.0,3.0,151,0.55,0.58,REGULAR,1663286400,1643639763,0.5817912915039061,False,P
6,SPY220916P00170000,170.0,USD,0.65,-0.38,-36.893204,1.0,127,0.6000000000000001,0.63,REGULAR,1663286400,1643823022,0.572514040527343,False,P
7,SPY220916P00175000,175.0,USD,0.91,0.0,0.0,5.0,177,0.64,0.6900000000000001,REGULAR,1663286400,1643649913,0.562992651367187,False,P
8,SPY220916P00180000,180.0,USD,1.17,0.0,0.0,1.0,251,0.7000000000000001,0.74,REGULAR,1663286400,1643386199,0.5539595385742181,False,P
9,SPY220916P00185000,185.0,USD,0.79,0.0,0.0,71.0,16258,0.75,0.8,REGULAR,1663286400,1643749036,0.544682287597656,False,P
10,SPY220916P00190000,190.0,USD,0.88,-0.07999998,-8.333332,1.0,10594,0.8200000000000001,0.86,REGULAR,1663286400,1643817275,0.5361374511718751,False,P
11,SPY220916P00195000,195.0,USD,1.05,0.0,0.0,10.0,303,0.89,0.93,REGULAR,1663286400,1643730172,0.527836752929687,False,P
12,SPY220916P00200000,200.0,USD,0.96,-0.15000004,-13.513515,26.0,2264,0.9500000000000001,0.99,REGULAR,1663286400,1643830089,0.5185595019531251,False,P
13,SPY220916P00205000,205.0,USD,1.06,-0.5,-32.051285,1.0,73,1.03,1.07,REGULAR,1663286400,1643829360,0.5107470800781251,False,P
14,SPY220916P00210000,210.0,USD,1.22,0.05000007,4.2735105,355.0,22798,1.1,1.1400000000000001,REGULAR,1663286400,1643815595,0.5019581054687501,False,P
15,SPY220916P00215000,215.0,USD,1.92,0.0,0.0,1.0,17368,1.17,1.23,REGULAR,1663286400,1643384892,0.495854650878906,False,P
16,SPY220916P00220000,220.0,USD,1.46,0.0,0.0,1.0,278,1.26,1.32,REGULAR,1663286400,1643737562,0.487920159912109,False,P
17,SPY220916P00225000,225.0,USD,1.38,-0.07000005000000001,-4.8275895,1.0,536,1.35,1.4100000000000001,REGULAR,1663286400,1643825286,0.479863599853515,False,P
18,SPY220916P00230000,230.0,USD,1.5,-0.73,-32.735424,384.0,5568,1.45,1.5,REGULAR,1663286400,1643828197,0.47168497070312504,False,P
19,SPY220916P00235000,235.0,USD,2.2800000000000002,0.0,0.0,40.0,123,1.54,1.6,REGULAR,1663286400,1643299383,0.46375047973632805,False,P
20,SPY220916P00240000,240.0,USD,1.77,-0.23000002,-11.500001,301.0,477,1.65,1.71,REGULAR,1663286400,1643815329,0.456304265136718,False,P
21,SPY220916P00245000,245.0,USD,1.92,-0.67999995,-26.153845,2.0,4354,1.76,1.82,REGULAR,1663286400,1643818940,0.44855287780761705,False,P
22,SPY220916P00250000,250.0,USD,2.0,0.0,0.0,36.0,4811,1.88,1.94,REGULAR,1663286400,1643747863,0.441106663208007,False,P
23,SPY220916P00255000,255.0,USD,2.09,-0.029999971,-1.4150931,23.0,10481,1.99,2.05,REGULAR,1663286400,1643820682,0.433111137695312,False,P
24,SPY220916P00260000,260.0,USD,2.43,0.0,0.0,1.0,4528,2.13,2.19,REGULAR,1663286400,1643726031,0.42609216491699203,False,P
25,SPY220916P00265000,265.0,USD,2.6,0.0,0.0,1.0,277,2.25,2.32,REGULAR,1663286400,1643662220,0.41846284667968703,False,P
26,SPY220916P00270000,270.0,USD,2.46,-0.37999988,-13.380278,4.0,2651,2.4,2.48,REGULAR,1663286400,1643814478,0.41181008117675705,False,P
27,SPY220916P00275000,275.0,USD,2.61,-0.6500001,-19.938652,8.0,346,2.58,2.64,REGULAR,1663286400,1643814186,0.404852142944335,False,P
28,SPY220916P00280000,280.0,USD,3.4,0.0,0.0,7.0,2837,2.75,2.81,REGULAR,1663286400,1643661072,0.397955239257812,False,P
29,SPY220916P00285000,285.0,USD,3.04,-1.4200001,-31.838564,2.0,660,2.91,3.0,REGULAR,1663286400,1643815044,0.39148557739257805,False,P
30,SPY220916P00290000,290.0,USD,3.81,0.0,0.0,4.0,322,3.1,3.17,REGULAR,1663286400,1643656649,0.38416143188476504,False,P
31,SPY220916P00295000,295.0,USD,4.13,0.0,0.0,7.0,369,3.31,3.38,REGULAR,1663286400,1643655084,0.37775280456542903,False,P
32,SPY220916P00300000,300.0,USD,3.81,0.11999988600000001,3.2520294,21.0,2645,3.52,3.59,REGULAR,1663286400,1643748490,0.37106952178955005,False,P
33,SPY220916P00305000,305.0,USD,5.52,0.0,0.0,6.0,292,3.77,3.83,REGULAR,1663286400,1643402025,0.364874515380859,False,P
34,SPY220916P00310000,310.0,USD,4.74,0.0,0.0,3.0,1414,3.99,4.07,REGULAR,1663286400,1643730640,0.358343818969726,False,P
35,SPY220916P00315000,315.0,USD,4.52,-0.5300001999999999,-10.495053,2.0,420,4.29,4.35,REGULAR,1663286400,1643815434,0.352453985290527,False,P
36,SPY220916P00320000,320.0,USD,4.88,0.0,0.0,51.0,2151,4.57,4.65,REGULAR,1663286400,1643747124,0.34662518615722604,False,P
37,SPY220916P00325000,325.0,USD,4.97,-0.26000023,-4.9713235000000005,12.0,2245,4.89,4.96,REGULAR,1663286400,1643814223,0.34067431793212805,False,P
38,SPY220916P00330000,330.0,USD,5.52,-0.86000013,-13.479626,15.0,4315,5.22,5.32,REGULAR,1663286400,1643820629,0.335303277893066,False,P
39,SPY220916P00335000,335.0,USD,5.6,-0.42000008,-6.9767456,26.0,1825,5.59,5.71,REGULAR,1663286400,1643830488,0.3300543069458,False,P
40,SPY220916P00340000,340.0,USD,7.0,0.0,0.0,4.0,3324,6.01,6.11,REGULAR,1663286400,1643728947,0.32459171508789003,False,P
41,SPY220916P00345000,345.0,USD,6.72,-1.0800004,-13.846157999999999,1.0,911,6.4,6.49,REGULAR,1663286400,1643814888,0.318457743225097,False,P
42,SPY220916P00350000,350.0,USD,7.06,-0.23000002,-3.1550071,204.0,4814,6.86,6.96,REGULAR,1663286400,1643826632,0.313315582733154,False,P
43,SPY220916P00355000,355.0,USD,7.69,-0.8399997,-9.847593,2.0,2793,7.39,7.52,REGULAR,1663286400,1643822373,0.30899738861083903,False,P
44,SPY220916P00358000,358.0,USD,10.84,0.0,0.0,3.0,648,7.67,7.78,REGULAR,1663286400,1643640011,0.30515221221923805,False,P
45,SPY220916P00360000,360.0,USD,8.05,-0.30999947,-3.7081277,382.0,5151,7.88,8.06,REGULAR,1663286400,1643829229,0.30393152130126905,False,P
46,SPY220916P00362000,362.0,USD,13.59,0.0,0.0,78.0,797,8.11,8.22,REGULAR,1663286400,1643305575,0.30106289764404204,False,P
47,SPY220916P00364000,364.0,USD,8.9,0.0,0.0,1.0,555,8.34,8.47,REGULAR,1663286400,1643747808,0.299292895812988,False,P
48,SPY220916P00365000,365.0,USD,8.53,-0.32999992,-3.7246044,68.0,3760,8.5,8.64,REGULAR,1663286400,1643824938,0.298926688537597,False,P
49,SPY220916P00366000,366.0,USD,14.37,0.0,0.0,583.0,887,8.62,8.7,REGULAR,1663286400,1643312418,0.297187203979492,False,P
50,SPY220916P00368000,368.0,USD,14.69,0.0,0.0,106.0,717,8.83,8.97,REGULAR,1663286400,1643305576,0.29550875396728504,False,P
51,SPY220916P00370000,370.0,USD,9.27,-0.9199991,-9.028451,54.0,5013,9.1,9.2,REGULAR,1663286400,1643830143,0.293250475769042,False,P
52,SPY220916P00372000,372.0,USD,15.19,0.0,0.0,67.0,2269,9.38,9.52,REGULAR,1663286400,1643305110,0.291999267578124,False,P
53,SPY220916P00375000,375.0,USD,9.98,-0.27000046,-2.6341507,8.0,12596,9.7,9.86,REGULAR,1663286400,1643825117,0.28833719482421805,False,P
54,SPY220916P00380000,380.0,USD,10.58,-0.42000008,-3.8181825,19.0,17033,10.43,10.56,REGULAR,1663286400,1643830301,0.28337813796997,False,P
55,SPY220916P00382000,382.0,USD,17.15,0.0,0.0,255.0,1035,10.71,10.87,REGULAR,1663286400,1643305434,0.281577618865966,False,P
56,SPY220916P00383000,383.0,USD,12.16,0.0,0.0,7.0,713,10.86,11.02,REGULAR,1663286400,1643725800,0.280585807495117,False,P
57,SPY220916P00384000,384.0,USD,17.79,0.0,0.0,31.0,575,11.02,11.16,REGULAR,1663286400,1643305321,0.27948718566894504,False,P
58,SPY220916P00385000,385.0,USD,12.8,0.0,0.0,1.0,2239,11.18,11.34,REGULAR,1663286400,1643731884,0.278785288391113,False,P
59,SPY220916P00386000,386.0,USD,17.27,0.0,0.0,1.0,573,11.33,11.5,REGULAR,1663286400,1643393453,0.27783925292968703,False,P
60,SPY220916P00387000,387.0,USD,11.86,-6.4399996,-35.191254,3.0,619,11.49,11.63,REGULAR,1663286400,1643813594,0.276572786102294,False,P
61,SPY220916P00388000,388.0,USD,12.43,0.0,0.0,200.0,1253,11.62,11.79,REGULAR,1663286400,1643749182,0.275580974731445,False,P
62,SPY220916P00389000,389.0,USD,18.82,0.0,0.0,30.0,1302,11.81,11.96,REGULAR,1663286400,1643305068,0.27469597381591704,False,P
63,SPY220916P00390000,390.0,USD,12.6,-1.1399994,-8.296939,5.0,10895,12.04,12.12,REGULAR,1663286400,1643815464,0.273673645172119,False,P
64,SPY220916P00391000,391.0,USD,19.55,0.0,0.0,18.0,591,12.16,12.37,REGULAR,1663286400,1643305521,0.27352105880737304,False,P
65,SPY220916P00392000,392.0,USD,19.55,0.0,0.0,18.0,417,12.31,12.48,REGULAR,1663286400,1643304996,0.27194941925048804,False,P
66,SPY220916P00393000,393.0,USD,19.88,0.0,0.0,18.0,1631,12.48,12.65,REGULAR,1663286400,1643305106,0.270972866516113,False,P
67,SPY220916P00394000,394.0,USD,20.02,0.0,0.0,18.0,524,12.64,12.8,REGULAR,1663286400,1643305027,0.269782692871093,False,P
68,SPY220916P00395000,395.0,USD,13.24,-1.2600002,-8.689657,63.0,4064,12.82,12.99,REGULAR,1663286400,1643829400,0.26894346786499,False,P
69,SPY220916P00396000,396.0,USD,20.55,0.0,0.0,18.0,510,12.98,13.17,REGULAR,1663286400,1643305053,0.267982173767089,False,P
70,SPY220916P00397000,397.0,USD,15.01,0.0,0.0,2.0,1318,13.17,13.4,REGULAR,1663286400,1643736213,0.26747863876342703,False,P
71,SPY220916P00398000,398.0,USD,14.96,0.0,0.0,88.0,455,13.42,13.51,REGULAR,1663286400,1643744732,0.26583070602416903,False,P
72,SPY220916P00399000,399.0,USD,16.35,0.0,0.0,7.0,364,13.54,13.69,REGULAR,1663286400,1643661768,0.264808377380371,False,P
73,SPY220916P00400000,400.0,USD,13.86,-0.5900001500000001,-4.083046,35.0,10643,13.72,13.89,REGULAR,1663286400,1643827330,0.26395389373779304,False,P
74,SPY220916P00401000,401.0,USD,14.73,-7.67,-34.241074,3.0,504,13.97,14.09,REGULAR,1663286400,1643816034,0.26308415145874003,False,P
75,SPY220916P00402000,402.0,USD,22.31,0.0,0.0,25.0,375,14.15,14.36,REGULAR,1663286400,1643310266,0.262824754638671,False,P
76,SPY220916P00403000,403.0,USD,15.54,0.0,0.0,5.0,698,14.28,14.44,REGULAR,1663286400,1643746365,0.260810614624023,False,P
77,SPY220916P00404000,404.0,USD,22.8,0.0,0.0,17.0,487,14.47,14.72,REGULAR,1663286400,1643305107,0.260581735076904,False,P
78,SPY220916P00405000,405.0,USD,16.67,0.0,0.0,210.0,3731,14.72,14.91,REGULAR,1663286400,1643739055,0.25952888916015604,False,P
79,SPY220916P00406000,406.0,USD,23.76,0.0,0.0,42.0,629,14.86,15.03,REGULAR,1663286400,1643306805,0.25781992187499997,False,P
80,SPY220916P00407000,407.0,USD,23.69,0.0,0.0,18.0,508,15.14,15.28,REGULAR,1663286400,1643305109,0.257255352325439,False,P
81,SPY220916P00408000,408.0,USD,17.14,0.0,0.0,10.0,613,15.25,15.43,REGULAR,1663286400,1643741287,0.255775264587402,False,P
82,SPY220916P00409000,409.0,USD,16.96,0.0,0.0,5.0,418,15.54,15.75,REGULAR,1663286400,1643746092,0.255760005950927,False,P
83,SPY220916P00410000,410.0,USD,16.15,-0.3900013,-2.3579278,2.0,2596,15.67,15.96,REGULAR,1663286400,1643826431,0.25476819458007804,False,P
84,SPY220916P00411000,411.0,USD,18.09,0.0,0.0,2.0,353,15.89,16.15,REGULAR,1663286400,1643738844,0.25357802093505805,False,P
85,SPY220916P00412000,412.0,USD,18.42,0.0,0.0,7.0,565,16.15,16.33,REGULAR,1663286400,1643738945,0.25228103683471603,False,P
86,SPY220916P00413000,413.0,USD,17.31,-0.23999977,-1.3675201,7.0,551,16.37,16.55,REGULAR,1663286400,1643818128,0.251304484100341,False,P
87,SPY220916P00414000,414.0,USD,17.69,-0.3599987,-1.9944527,7.0,394,16.54,16.72,REGULAR,1663286400,1643816167,0.24988543090820303,False,P
88,SPY220916P00415000,415.0,USD,17.06,-0.6400013,-3.6158264,58.0,4411,16.83,16.95,REGULAR,1663286400,1643823944,0.248939395446777,False,P
89,SPY220916P00416000,416.0,USD,18.45,0.0,0.0,1005.0,1257,16.98,17.18,REGULAR,1663286400,1643747262,0.24797810134887602,False,P
90,SPY220916P00417000,417.0,USD,18.27,0.0,0.0,665.0,963,17.2,17.41,REGULAR,1663286400,1643748736,0.24698628997802702,False,P
91,SPY220916P00418000,418.0,USD,17.57,-9.610001,-35.35688,22.0,795,17.5,17.63,REGULAR,1663286400,1643830587,0.24588766815185503,False,P
92,SPY220916P00419000,419.0,USD,18.03,-1.25,-6.4834023,5.0,898,17.7,18.38,REGULAR,1663286400,1643830035,0.24904620590209903,False,P
93,SPY220916P00420000,420.0,USD,18.0,-1.0100002,-5.3129945,26.0,33972,17.95,18.18,REGULAR,1663286400,1643830488,0.24451439086914,False,P
94,SPY220916P00421000,421.0,USD,28.19,0.0,0.0,1.0,45,18.32,18.37,REGULAR,1663286400,1643397919,0.243110596313476,False,P
95,SPY220916P00422000,422.0,USD,18.97,-7.5,-28.333963,1.0,252,18.49,18.59,REGULAR,1663286400,1643389852,0.241920422668457,False,P
96,SPY220916P00423000,423.0,USD,28.73,0.0,0.0,18.0,209,18.71,18.82,REGULAR,1663286400,1643305238,0.24077602493286102,False,P
97,SPY220916P00424000,424.0,USD,29.13,0.0,0.0,32.0,191,18.92,19.04,REGULAR,1663286400,1643305115,0.239540075378417,False,P
98,SPY220916P00425000,425.0,USD,19.48,-0.70000076,-3.4687848,11.0,3362,19.27,19.32,REGULAR,1663286400,1643824312,0.238746626281738,False,P
99,SPY220916P00426000,426.0,USD,29.79,0.0,0.0,17.0,222,19.45,19.58,REGULAR,1663286400,1643305484,0.23778533218383702,False,P
100,SPY220916P00427000,427.0,USD,20.75,-4.49,-17.789223,2.0,138,19.76,19.82,REGULAR,1663286400,1643816123,0.23662567581176702,False,P
101,SPY220916P00428000,428.0,USD,23.88,0.0,0.0,21.0,143,19.84,20.06,REGULAR,1663286400,1643651474,0.23545076080322203,False,P
102,SPY220916P00429000,429.0,USD,28.93,0.0,0.0,3.0,77,20.18,20.31,REGULAR,1663286400,1643389025,0.234321621704101,False,P
103,SPY220916P00430000,430.0,USD,20.41,-1.3199996999999999,-6.07455,16.0,9694,20.58,20.71,REGULAR,1663286400,1643830514,0.234306363067626,False,P
104,SPY220916P00431000,431.0,USD,21.05,-6.450001,-23.454548,1.0,805,20.73,20.87,REGULAR,1663286400,1643825649,0.23244480941772402,False,P
105,SPY220916P00432000,432.0,USD,21.6,-1.9099998,-8.124202,3.0,136,21.1,21.17,REGULAR,1663286400,1643745422,0.23162084304809502,False,P
106,SPY220916P00433000,433.0,USD,21.64,-2.4400005,-10.132893,5.0,34,21.33,21.44,REGULAR,1663286400,1643827826,0.230537479858398,False,P
107,SPY220916P00434000,434.0,USD,24.8,0.0,0.0,1.0,621,21.61,21.72,REGULAR,1663286400,1643662511,0.22949989257812503,False,P
108,SPY220916P00435000,435.0,USD,22.65,-0.34000015,-1.4789046,19.0,3263,21.88,21.99,REGULAR,1663286400,1643815285,0.228370753479003,False,P
109,SPY220916P00436000,436.0,USD,26.5,0.0,0.0,3.0,188,22.19,22.32,REGULAR,1663286400,1643651427,0.22765359756469702,False,P
110,SPY220916P00437000,437.0,USD,25.58,0.0,0.0,1.0,34,22.38,22.53,REGULAR,1663286400,1643662671,0.22602092346191402,False,P
111,SPY220916P00438000,438.0,USD,34.0,0.0,0.0,8.0,38,22.78,22.93,REGULAR,1663286400,1643385677,0.225761526641845,False,P
112,SPY220916P00439000,439.0,USD,28.8,0.0,0.0,8.0,87,22.9,23.15,REGULAR,1663286400,1643642058,0.224144111175537,False,P
113,SPY220916P00440000,440.0,USD,23.49,-0.960001,-3.9263844,53.0,6036,23.13,23.39,REGULAR,1663286400,1643824176,0.22264876480102502,False,P
114,SPY220916P00441000,441.0,USD,34.77,0.0,0.0,4.0,46,23.55,23.8,REGULAR,1663286400,1643399257,0.222374109344482,False,P
115,SPY220916P00442000,442.0,USD,29.98,0.0,0.0,11.0,873,23.76,24.01,REGULAR,1663286400,1643644306,0.22060410751342702,False,P
116,SPY220916P00443000,443.0,USD,30.5,0.0,0.0,1.0,19,24.05,24.33,REGULAR,1663286400,1643641658,0.21961229614257802,False,P
117,SPY220916P00444000,444.0,USD,24.96,-2.540001,-9.236367,4.0,625,24.36,24.76,REGULAR,1663286400,1643821730,0.21938341659545801,False,P
118,SPY220916P00445000,445.0,USD,24.67,-3.1499996,-11.322788,179.0,2304,24.69,24.96,REGULAR,1663286400,1643830645,0.21746082839965802,False,P
119,SPY220916P00446000,446.0,USD,25.72,-3.9099998,-13.196085,14.0,413,24.99,25.27,REGULAR,1663286400,1643826451,0.21630117202758703,False,P
120,SPY220916P00447000,447.0,USD,29.98,0.0,0.0,30.0,84,25.3,25.61,REGULAR,1663286400,1643661563,0.215324619293212,False,P
121,SPY220916P00448000,448.0,USD,26.4,-3.4700012,-11.617011,7.0,287,25.74,25.93,REGULAR,1663286400,1643826451,0.214180221557617,False,P
122,SPY220916P00449000,449.0,USD,26.66,-2.8700007999999997,-9.718933,54.0,133,26.08,26.3,REGULAR,1663286400,1643812268,0.213356255187988,False,P
123,SPY220916P00450000,450.0,USD,26.75,-1.4500008,-5.1418467,127.0,5374,26.3,26.73,REGULAR,1663286400,1643829755,0.212921384048461,False,P
124,SPY220916P00451000,451.0,USD,39.04,0.0,0.0,1.0,30,26.64,27.08,REGULAR,1663286400,1643392691,0.21189142608642503,False,P
125,SPY220916P00452000,452.0,USD,28.59,-13.369999,-31.863678,1.0,26,26.99,27.43,REGULAR,1663286400,1643818173,0.21082332153320302,False,P
126,SPY220916P00453000,453.0,USD,29.27,-0.6399994,-2.1397505,2.0,554,27.33,27.65,REGULAR,1663286400,1643818351,0.20880918151855402,False,P
127,SPY220916P00454000,454.0,USD,28.49,-2.92,-9.296403,15.0,51,27.69,27.99,REGULAR,1663286400,1643826451,0.20761900787353502,False,P
128,SPY220916P00455000,455.0,USD,29.7,-0.12999916,-0.43580008000000003,78.0,1505,28.03,28.34,REGULAR,1663286400,1643818896,0.20644409286499002,False,P
129,SPY220916P00456000,456.0,USD,29.19,-10.870001,-27.1343,7.0,327,28.51,28.73,REGULAR,1663286400,1643826451,0.205528574676513,False,P
130,SPY220916P00457000,457.0,USD,42.2,0.0,0.0,2.0,523,28.77,29.11,REGULAR,1663286400,1643227338,0.20450624603271403,False,P
131,SPY220916P00458000,458.0,USD,30.47,-5.7800007,-15.94483,2.0,332,29.09,29.44,REGULAR,1663286400,1643816517,0.20310245147705003,True,P
132,SPY220916P00459000,459.0,USD,29.75,-3.6500015,-10.928147,1.0,35,29.49,29.87,REGULAR,1663286400,1643824054,0.202354778289794,True,P
133,SPY220916P00460000,460.0,USD,33.77,0.0,0.0,5.0,3085,29.9,30.22,REGULAR,1663286400,1643739307,0.20102727691650302,True,P
134,SPY220916P00461000,461.0,USD,36.26,0.0,0.0,1.0,685,30.29,30.65,REGULAR,1663286400,1643653935,0.200203310546874,True,P
135,SPY220916P00462000,462.0,USD,31.15,-0.9400005300000001,-2.9292629999999997,2.0,66,30.65,31.03,REGULAR,1663286400,1643827193,0.19899787826538,True,P
136,SPY220916P00463000,463.0,USD,43.29,0.0,0.0,5.0,564,31.08,31.43,REGULAR,1663286400,1642797515,0.19789925643920803,True,P
137,SPY220916P00464000,464.0,USD,50.0,0.0,0.0,1.0,411,31.48,32.02,REGULAR,1663286400,1643126893,0.19808236007690402,True,P
138,SPY220916P00465000,465.0,USD,35.93,0.0,0.0,2.0,2476,31.89,32.28,REGULAR,1663286400,1643739278,0.195930892333984,True,P
