,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,Type
0,SPY220916P00140000,140.0,USD,0.58,-0.06999999,-10.76923,443.0,1956,0.53,0.59,REGULAR,1663286400,1643403549,0.649417568359375,False,P
1,SPY220916P00145000,145.0,USD,0.6900000000000001,0.0,0.0,111.0,340,0.58,0.65,REGULAR,1663286400,1643316105,0.63867548828125,False,P
2,SPY220916P00150000,150.0,USD,0.71,0.049999952,7.5757504,2.0,825,0.64,0.71,REGULAR,1663286400,1643403216,0.628665822753906,False,P
3,SPY220916P00155000,155.0,USD,0.72,0.0,0.0,88.0,137,0.7000000000000001,0.77,REGULAR,1663286400,1643299375,0.618167880859375,False,P
4,SPY220916P00160000,160.0,USD,0.79,0.0,0.0,82.0,180,0.76,0.8300000000000001,REGULAR,1663286400,1643299375,0.6074258007812501,False,P
5,SPY220916P00165000,165.0,USD,0.9500000000000001,0.08999997400000001,10.465113,1.0,147,0.85,0.9,REGULAR,1663286400,1643400353,0.598880964355468,False,P
6,SPY220916P00170000,170.0,USD,1.03,0.08999997400000001,9.574466,1.0,127,0.89,0.97,REGULAR,1663286400,1643383536,0.5874064697265621,False,P
7,SPY220916P00175000,175.0,USD,1.01,0.0,0.0,70.0,172,0.96,1.04,REGULAR,1663286400,1643300691,0.577396804199218,False,P
8,SPY220916P00180000,180.0,USD,1.17,-0.07000005000000001,-5.6451654,1.0,251,1.03,1.13,REGULAR,1663286400,1643386199,0.567997484130859,False,P
9,SPY220916P00185000,185.0,USD,1.12,-0.11000001400000001,-8.94309,43.0,16189,1.12,1.2,REGULAR,1663286400,1643403478,0.558354025878906,False,P
10,SPY220916P00190000,190.0,USD,1.29,0.0,0.0,58.0,10594,1.19,1.3,REGULAR,1663286400,1643298447,0.5490767749023441,False,P
11,SPY220916P00195000,195.0,USD,1.37,0.0,0.0,111.0,293,1.29,1.3900000000000001,REGULAR,1663286400,1643302744,0.5402878002929691,False,P
12,SPY220916P00200000,200.0,USD,1.53,-0.120000005,-7.272728,7.0,2257,1.38,1.48,REGULAR,1663286400,1643401227,0.531010549316406,False,P
13,SPY220916P00205000,205.0,USD,1.56,0.0,0.0,50.0,73,1.49,1.58,REGULAR,1663286400,1643299275,0.522465712890624,False,P
14,SPY220916P00210000,210.0,USD,1.6400000000000001,-0.19000006,-10.382517,57.0,22695,1.5899999999999999,1.69,REGULAR,1663286400,1643403450,0.5137988073730461,False,P
15,SPY220916P00215000,215.0,USD,1.92,0.03999996,2.1276574,1.0,17368,1.69,1.81,REGULAR,1663286400,1643384892,0.5051319018554681,False,P
16,SPY220916P00220000,220.0,USD,1.94,0.0,0.0,47.0,278,1.81,1.92,REGULAR,1663286400,1643299021,0.49927258544921804,False,P
17,SPY220916P00225000,225.0,USD,2.01,0.0,0.0,42.0,578,1.94,2.04,REGULAR,1663286400,1643299383,0.490666714477539,False,P
18,SPY220916P00230000,230.0,USD,2.23,0.0,0.0,40.0,5568,2.06,2.17,REGULAR,1663286400,1643298267,0.482304981689453,False,P
19,SPY220916P00235000,235.0,USD,2.2800000000000002,0.0,0.0,40.0,123,2.2,2.31,REGULAR,1663286400,1643299383,0.47424842163085906,False,P
20,SPY220916P00240000,240.0,USD,2.59,0.13999987,5.7142800000000005,20.0,577,2.34,2.46,REGULAR,1663286400,1643391809,0.466374965209961,False,P
21,SPY220916P00245000,245.0,USD,2.6,0.0,0.0,36.0,4354,2.5,2.61,REGULAR,1663286400,1643299383,0.45825737060546806,False,P
