,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,Type
0,SPY220204P00300000,300.0,USD,0.01,-0.01,-50.0,6.0,7574.0,0.0,0.01,REGULAR,1643932800,1643643938,1.15625421875,False,P
1,SPY220204P00310000,310.0,USD,0.01,-0.01,-50.0,51.0,3413.0,0.0,0.01,REGULAR,1643932800,1643649120,1.0625046875,False,P
2,SPY220204P00315000,315.0,USD,0.02,0.0,0.0,473.0,619.0,0.0,0.01,REGULAR,1643932800,1643403526,1.03125484375,False,P
3,SPY220204P00320000,320.0,USD,0.01,-0.01,-50.0,13.0,2977.0,0.0,0.01,REGULAR,1643932800,1643659038,0.9843751562499999,False,P
4,SPY220204P00325000,325.0,USD,0.01,-0.03,-75.0,460.0,557.0,0.0,0.01,REGULAR,1643932800,1643641149,0.9375006250000001,False,P
5,SPY220204P00330000,330.0,USD,0.01,-0.02,-66.66667,101.0,2124.0,0.0,0.01,REGULAR,1643932800,1643648197,0.9062509375000001,False,P
6,SPY220204P00335000,335.0,USD,0.01,-0.02,-66.66667,164.0,2751.0,0.0,0.01,REGULAR,1643932800,1643661253,0.85937640625,False,P
7,SPY220204P00340000,340.0,USD,0.02,-0.01,-33.333336,2872.0,9923.0,0.01,0.02,REGULAR,1643932800,1643662714,0.8984385156249991,False,P
8,SPY220204P00345000,345.0,USD,0.01,-0.04,-79.99999,12309.0,2037.0,0.01,0.02,REGULAR,1643932800,1643660661,0.851563984375,False,P
9,SPY220204P00350000,350.0,USD,0.01,-0.04,-79.99999,822.0,7711.0,0.01,0.02,REGULAR,1643932800,1643663338,0.812501874999999,False,P
10,SPY220204P00355000,355.0,USD,0.02,-0.05,-71.42857,370.0,4824.0,0.01,0.02,REGULAR,1643932800,1643663045,0.7656273437500001,False,P
11,SPY220204P00360000,360.0,USD,0.02,-0.05,-71.42857,393.0,3027.0,0.01,0.02,REGULAR,1643932800,1643662065,0.726565234375,False,P
12,SPY220204P00365000,365.0,USD,0.01,-0.080000006,-88.88889,3191.0,2513.0,0.01,0.02,REGULAR,1643932800,1643662098,0.6875031250000001,False,P
13,SPY220204P00370000,370.0,USD,0.02,-0.07000001,-77.77779,5739.0,4741.0,0.01,0.02,REGULAR,1643932800,1643662573,0.6406285937499999,False,P
14,SPY220204P00375000,375.0,USD,0.02,-0.09,-81.818184,4166.0,19503.0,0.02,0.03,REGULAR,1643932800,1643662757,0.6328161718749999,False,P
15,SPY220204P00380000,380.0,USD,0.03,-0.08,-72.72727,3508.0,52661.0,0.01,0.03,REGULAR,1643932800,1643662277,0.57812921875,False,P
16,SPY220204P00385000,385.0,USD,0.02,-0.13000001,-86.666664,2259.0,17404.0,0.03,0.04,REGULAR,1643932800,1643662388,0.570316796875,False,P
17,SPY220204P00390000,390.0,USD,0.03,-0.13,-81.25,1639.0,8640.0,0.04,0.05,REGULAR,1643932800,1643663052,0.5429733203125,False,P
18,SPY220204P00392000,392.0,USD,0.04,-0.13,-76.47058,2272.0,2953.0,0.04,0.05,REGULAR,1643932800,1643662002,0.523442265625,False,P
19,SPY220204P00394000,394.0,USD,0.04,-0.15,-78.94737,1471.0,2793.0,0.04,0.05,REGULAR,1643932800,1643662975,0.507817421875,False,P
20,SPY220204P00395000,395.0,USD,0.05,-0.17,-77.27273,1914.0,8314.0,0.04,0.05,REGULAR,1643932800,1643663281,0.5039112109375,False,P
21,SPY220204P00396000,396.0,USD,0.04,-0.16,-79.99999,2671.0,1299.0,0.04,0.05,REGULAR,1643932800,1643661514,0.49609878906250005,False,P
22,SPY220204P00397000,397.0,USD,0.04,-0.16999999,-80.95238,1472.0,1221.0,0.04,0.05,REGULAR,1643932800,1643661514,0.4882863671875,False,P
