,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,Type
0,SPY220209P00285000,285.0,USD,0.03,0.0,0.0,708.0,733,0.0,0.01,REGULAR,1644364800,1643402006,0.8750012500000001,False,P
1,SPY220209P00290000,290.0,USD,0.01,-0.02,-66.66667,5.0,14,0.0,0.01,REGULAR,1644364800,1643639546,0.843751562499999,False,P
2,SPY220209P00295000,295.0,USD,0.01,-0.04,-79.99999,4.0,6,0.0,0.01,REGULAR,1644364800,1643640338,0.812501874999999,False,P
3,SPY220209P00300000,300.0,USD,0.01,-0.02,-66.66667,10.0,195,0.0,0.01,REGULAR,1644364800,1643655091,0.7812521875,False,P
4,SPY220209P00305000,305.0,USD,0.01,-0.02,-66.66667,5.0,73,0.0,0.01,REGULAR,1644364800,1643648992,0.7500025,False,P
5,SPY220209P00310000,310.0,USD,0.01,-0.04,-79.99999,56.0,31,0.0,0.01,REGULAR,1644364800,1643655071,0.7187528125,False,P
6,SPY220209P00315000,315.0,USD,0.01,-0.03,-75.0,2.0,127,0.0,0.01,REGULAR,1644364800,1643662771,0.6875031250000001,False,P
7,SPY220209P00320000,320.0,USD,0.01,-0.049999997000000004,-83.33333,5.0,238,0.0,0.01,REGULAR,1644364800,1643662760,0.6562534375000001,False,P
8,SPY220209P00325000,325.0,USD,0.12,0.0,0.0,23.0,149,0.01,0.03,REGULAR,1644364800,1643386931,0.7031279687499999,False,P
9,SPY220209P00330000,330.0,USD,0.02,-0.11,-84.61539,3.0,97,0.01,0.02,REGULAR,1644364800,1643647907,0.6562534375000001,False,P
10,SPY220209P00335000,335.0,USD,0.02,-0.07000001,-77.77779,460.0,3294,0.01,0.02,REGULAR,1644364800,1643662932,0.6250037500000001,False,P
11,SPY220209P00340000,340.0,USD,0.03,-0.07,-70.0,4805.0,4830,0.02,0.03,REGULAR,1644364800,1643654795,0.6250037500000001,False,P
12,SPY220209P00345000,345.0,USD,0.03,-0.08,-72.72727,12.0,326,0.02,0.03,REGULAR,1644364800,1643654556,0.5976602734375001,False,P
13,SPY220209P00350000,350.0,USD,0.04,-0.089999996,-69.230774,247.0,1083,0.03,0.04,REGULAR,1644364800,1643660546,0.585941640625,False,P
14,SPY220209P00355000,355.0,USD,0.06,-0.120000005,-66.66667,156.0,867,0.04,0.05,REGULAR,1644364800,1643650220,0.570316796875,False,P
15,SPY220209P00360000,360.0,USD,0.06,-0.13,-68.42105,80.0,277,0.05,0.06,REGULAR,1644364800,1643663016,0.5507857421875001,False,P
16,SPY220209P00365000,365.0,USD,0.07,-0.13,-65.0,26.0,625,0.06,0.07,REGULAR,1644364800,1643660085,0.52930158203125,False,P
17,SPY220209P00370000,370.0,USD,0.07,-0.19,-73.07693,39.0,165,0.07,0.08,REGULAR,1644364800,1643659899,0.507817421875,False,P
18,SPY220209P00375000,375.0,USD,0.08,-0.17999999,-69.230774,306.0,1093,0.08,0.09,REGULAR,1644364800,1643662282,0.48633326171875,False,P
19,SPY220209P00380000,380.0,USD,0.12,-0.19999999000000002,-62.5,278.0,902,0.1,0.11,REGULAR,1644364800,1643661580,0.46680220703125,False,P
20,SPY220209P00385000,385.0,USD,0.13,-0.26,-66.66667,153.0,669,0.13,0.14,REGULAR,1644364800,1643658024,0.44922425781249903,False,P
21,SPY220209P00390000,390.0,USD,0.15,-0.31,-67.391304,56.0,707,0.16,0.17,REGULAR,1644364800,1643662503,0.42822837402343705,False,P
22,SPY220209P00392000,392.0,USD,0.19,-0.31,-62.0,23.0,134,0.17,0.18,REGULAR,1644364800,1643662364,0.41846284667968703,False,P
23,SPY220209P00394000,394.0,USD,0.26,-0.39,-60.000004,1.0,82,0.19,0.2,REGULAR,1644364800,1643648561,0.411626977539062,False,P
24,SPY220209P00395000,395.0,USD,0.2,-0.34000003,-62.962967,356.0,1003,0.2,0.21,REGULAR,1644364800,1643662689,0.40772076660156203,False,P
25,SPY220209P00396000,396.0,USD,0.2,-0.39,-66.10169,7.0,348,0.21,0.22,REGULAR,1644364800,1643662548,0.40381455566406205,False,P
26,SPY220209P00398000,398.0,USD,0.21,-0.43,-67.1875,20.0,1006,0.23,0.24,REGULAR,1644364800,1643663439,0.395513857421875,False,P
27,SPY220209P00400000,400.0,USD,0.25,-0.45999998000000003,-64.78873,563.0,1913,0.25,0.26,REGULAR,1644364800,1643662713,0.387213159179687,False,P
28,SPY220209P00402000,402.0,USD,0.28,-0.52,-65.0,39.0,453,0.28,0.29,REGULAR,1644364800,1643660767,0.37988901367187505,False,P
29,SPY220209P00404000,404.0,USD,0.55,-0.44,-44.444447,37.0,240,0.31,0.32,REGULAR,1644364800,1643641698,0.372076591796875,False,P
30,SPY220209P00405000,405.0,USD,0.32,-0.63,-66.31579,807.0,1257,0.33,0.34,REGULAR,1644364800,1643662478,0.36914693359375,False,P
31,SPY220209P00406000,406.0,USD,0.35000000000000003,-0.76,-68.46847,23.0,186,0.34,0.36,REGULAR,1644364800,1643659683,0.36572899902343703,False,P
32,SPY220209P00408000,408.0,USD,0.39,-0.72,-64.86487,319.0,785,0.39,0.4,REGULAR,1644364800,1643663309,0.35791657714843705,False,P
