,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,Type
0,SPY230317P00150000,150.0,USD,1.3,0.0,0.0,23.0,5572,1.3,1.33,REGULAR,1679011200,1643400798,0.519780192871093,False,P
1,SPY230317P00160000,160.0,USD,1.58,-0.01999998,-1.2499988,5.0,55,1.37,1.55,REGULAR,1679011200,1643400092,0.504521556396484,False,P
2,SPY230317P00170000,170.0,USD,1.94,-0.40999985,-17.446802,4.0,59,1.62,1.8,REGULAR,1679011200,1643381387,0.48926291992187504,False,P
3,SPY230317P00180000,180.0,USD,1.58,0.0,0.0,2.0,27,1.8900000000000001,2.09,REGULAR,1679011200,1642624082,0.47522497436523403,False,P
4,SPY230317P00190000,190.0,USD,2.45,0.0,0.0,2.0,44,2.2,2.4,REGULAR,1679011200,1643212077,0.46124806335449203,False,P
5,SPY230317P00195000,195.0,USD,2.58,-0.61000013,-19.122261,10.0,59,2.36,2.56,REGULAR,1679011200,1643387459,0.45416805603027305,False,P
6,SPY230317P00200000,200.0,USD,2.68,0.0,0.0,61.0,667,2.52,2.73,REGULAR,1679011200,1643403438,0.44733218688964804,False,P
7,SPY230317P00205000,205.0,USD,2.09,0.0,0.0,4.0,5,2.71,2.91,REGULAR,1679011200,1641929236,0.44061838684082005,False,P
8,SPY230317P00210000,210.0,USD,3.2,-0.5399999600000001,-14.438501,15.0,79,2.89,3.1,REGULAR,1679011200,1643401264,0.43408769042968703,False,P
9,SPY230317P00215000,215.0,USD,3.58,0.0,0.0,5.0,396,3.1,3.3,REGULAR,1679011200,1643135374,0.42767906311035103,False,P
10,SPY230317P00220000,220.0,USD,3.48,-0.7899999600000001,-18.50117,2.0,518,3.31,3.52,REGULAR,1679011200,1643389125,0.421606125793457,False,P
11,SPY230317P00225000,225.0,USD,4.15,0.0,0.0,12.0,56,3.5300000000000002,3.74,REGULAR,1679011200,1643227738,0.41535008483886704,False,P
12,SPY230317P00230000,230.0,USD,3.71,0.0,0.0,1.0,769,3.77,3.98,REGULAR,1679011200,1643219863,0.40942973388671805,False,P
13,SPY230317P00235000,235.0,USD,4.15,0.0,0.0,5.0,47,4.02,4.23,REGULAR,1679011200,1643294878,0.403539900207519,False,P
14,SPY230317P00240000,240.0,USD,4.9,0.0,0.0,3.0,78,4.28,4.49,REGULAR,1679011200,1643050902,0.397680583801269,False,P
15,SPY230317P00245000,245.0,USD,6.42,0.0,0.0,8.0,17,4.5600000000000005,4.77,REGULAR,1679011200,1643043170,0.392034888305664,False,P
16,SPY230317P00250000,250.0,USD,5.25,-0.40999985,-7.2438135,2.0,1615,4.86,5.07,REGULAR,1679011200,1643399618,0.38660281372070304,False,P
17,SPY230317P00255000,255.0,USD,7.2,0.0,0.0,3.0,67,5.17,5.39,REGULAR,1679011200,1643044819,0.381292808227538,False,P
18,SPY230317P00260000,260.0,USD,7.61,0.0,0.0,1.0,69,3.67,7.47,REGULAR,1679011200,1643044302,0.40421128021240205,False,P
19,SPY230317P00265000,265.0,USD,7.52,0.0,0.0,4.0,86,4.03,7.82,REGULAR,1679011200,1643047721,0.39777213562011704,False,P
20,SPY230317P00270000,270.0,USD,7.3,0.0,0.0,4.0,89,4.4,8.19,REGULAR,1679011200,1643050887,0.39147031875610305,False,P
21,SPY230317P00275000,275.0,USD,8.08,0.0,0.0,4.0,120,4.8,8.58,REGULAR,1679011200,1643051694,0.38532108825683503,False,P
22,SPY230317P00280000,280.0,USD,5.75,-3.0,-34.285717,6.0,1552,5.22,9.0,REGULAR,1679011200,1643403333,0.37943125457763605,False,P
23,SPY230317P00285000,285.0,USD,7.82,-0.029999733,-0.3821622,1.0,47,5.66,9.44,REGULAR,1679011200,1643389659,0.373632972717285,False,P
24,SPY230317P00290000,290.0,USD,8.29,-1.0500002,-11.241972,1.0,897,6.13,9.91,REGULAR,1679011200,1643389659,0.368017794494628,False,P
25,SPY230317P00295000,295.0,USD,9.86,0.0,0.0,1.0,66,6.62,10.4,REGULAR,1679011200,1643307914,0.36249416809082,False,P
26,SPY230317P00300000,300.0,USD,9.58,0.13000011,1.3756627,20.0,3392,8.3,10.92,REGULAR,1679011200,1643393760,0.35709261077880805,False,P
27,SPY230317P00305000,305.0,USD,10.65,0.0,0.0,1.0,917,7.69,11.47,REGULAR,1679011200,1643136623,0.35182838119506804,False,P
28,SPY230317P00310000,310.0,USD,11.33,0.0,0.0,9.0,425,8.27,12.04,REGULAR,1679011200,1643143099,0.34657941024780203,False,P
29,SPY230317P00315000,315.0,USD,10.5,0.0,0.0,1.0,205,8.87,12.64,REGULAR,1679011200,1643217556,0.34142199111938404,False,P
30,SPY230317P00320000,320.0,USD,12.0,-1.25,-9.433963,1.0,47,9.57,13.28,REGULAR,1679011200,1643316036,0.336447675628662,False,P
31,SPY230317P00325000,325.0,USD,10.8,0.0,0.0,2.0,156,10.25,13.96,REGULAR,1679011200,1643219415,0.33161068786621,False,P
32,SPY230317P00330000,330.0,USD,14.7,0.0,0.0,6.0,269,10.96,14.67,REGULAR,1679011200,1643312298,0.326819476013183,False,P
33,SPY230317P00335000,335.0,USD,15.6,0.0,0.0,777.0,834,11.71,15.42,REGULAR,1679011200,1643048813,0.322119815979003,False,P
34,SPY230317P00340000,340.0,USD,16.0,-0.54999924,-3.3232584,10.0,867,12.5,16.21,REGULAR,1679011200,1643380201,0.31752696640014605,False,P
35,SPY230317P00345000,345.0,USD,15.54,0.0,0.0,2.0,261,13.33,17.04,REGULAR,1679011200,1643314894,0.31299515136718703,False,P
36,SPY230317P00350000,350.0,USD,16.55,0.0,0.0,19.0,369,14.21,17.92,REGULAR,1679011200,1643302513,0.30860066406250003,False,P
37,SPY230317P00355000,355.0,USD,17.27,-0.02999878,-0.17340335,6.0,171,15.12,18.83,REGULAR,1679011200,1643401453,0.304145142211914,False,P
38,SPY230317P00360000,360.0,USD,18.62,-0.1799984,-0.95743835,34.0,436,16.07,19.78,REGULAR,1679011200,1643401453,0.299735396270751,False,P
39,SPY230317P00365000,365.0,USD,19.94,-3.17,-13.717006,1.0,733,17.1,20.8,REGULAR,1679011200,1643389031,0.29553927124023405,False,P
40,SPY230317P00370000,370.0,USD,20.5,0.0,0.0,2.0,755,18.14,21.85,REGULAR,1679011200,1643402905,0.291251594390869,False,P
41,SPY230317P00375000,375.0,USD,23.37,0.0,0.0,16.0,320,19.26,22.97,REGULAR,1679011200,1643312775,0.28714702117919905,False,P
42,SPY230317P00380000,380.0,USD,23.52,-3.2299995,-12.074765,6.0,1190,20.39,24.1,REGULAR,1679011200,1643400093,0.282805939102172,False,P
43,SPY230317P00385000,385.0,USD,24.65,-0.35000038,-1.4000015,11.0,485,21.68,25.3,REGULAR,1679011200,1643401454,0.278617443389892,False,P
