,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,Type
0,SPY220408P00285000,285.0,USD,0.36,-0.03999999,-9.999998,9.0,333,0.36,0.38,REGULAR,1649376000,1646327459,0.624027197265625,False,P
1,SPY220408P00290000,290.0,USD,0.41000000000000003,0.41000000000000003,,,14,0.4,0.41000000000000003,REGULAR,1649376000,1646254167,0.6088906298828121,False,P
2,SPY220408P00295000,295.0,USD,0.52,0.52,,,4,0.43,0.45,REGULAR,1649376000,1646146102,0.593509924316406,False,P
3,SPY220408P00300000,300.0,USD,0.5,0.030000001000000002,6.382979,101.0,402,0.47000000000000003,0.49,REGULAR,1649376000,1646340518,0.5786174951171871,False,P
4,SPY220408P00305000,305.0,USD,0.5700000000000001,0.0,0.0,1.0,9,0.51,0.53,REGULAR,1649376000,1645804126,0.562992651367187,False,P
5,SPY220408P00310000,310.0,USD,0.54,-0.01999998,-3.571425,10.0,20,0.55,0.5700000000000001,REGULAR,1649376000,1646318110,0.54687953125,False,P
6,SPY220408P00315000,315.0,USD,0.6000000000000001,-0.42999995,-41.74757,2.0,20,0.6000000000000001,0.62,REGULAR,1649376000,1646318242,0.531742963867187,False,P
7,SPY220408P00320000,320.0,USD,0.67,-0.00999999,-1.4705869,1.0,245,0.66,0.67,REGULAR,1649376000,1646328395,0.516850534667968,False,P
8,SPY220408P00325000,325.0,USD,0.88,0.0,0.0,6.0,25,0.72,0.74,REGULAR,1649376000,1646239959,0.502446381835937,False,P
9,SPY220408P00330000,330.0,USD,0.75,-0.07999998,-9.638553,10.0,363,0.79,0.81,REGULAR,1649376000,1646336633,0.48901878173828106,False,P
10,SPY220408P00335000,335.0,USD,0.89,-0.15999997,-15.238092,1.0,142,0.88,0.9,REGULAR,1649376000,1646328095,0.47571325073242104,False,P
11,SPY220408P00340000,340.0,USD,1.08,0.0200001,1.8868019999999999,3.0,529,0.97,1.0,REGULAR,1649376000,1646340158,0.462407719726562,False,P
12,SPY220408P00345000,345.0,USD,1.12,0.0,0.0,1.0,91,1.09,1.12,REGULAR,1649376000,1646253203,0.44971253417968704,False,P
13,SPY220408P00350000,350.0,USD,1.33,0.11000001400000001,9.016395,585.0,430,1.24,1.26,REGULAR,1649376000,1646340944,0.43738355590820305,False,P
14,SPY220408P00355000,355.0,USD,1.46,-0.00999999,-0.68027145,200.0,527,1.4100000000000001,1.44,REGULAR,1649376000,1646321106,0.42651940673828104,False,P
15,SPY220408P00360000,360.0,USD,1.44,-0.22999989999999998,-13.772449,108.0,304,1.62,1.6400000000000001,REGULAR,1649376000,1646335808,0.415166981201171,False,P
16,SPY220408P00365000,365.0,USD,1.6400000000000001,-0.13999999,-7.865168,418.0,654,1.85,1.8900000000000001,REGULAR,1649376000,1646335808,0.40503524658203105,False,P
17,SPY220408P00370000,370.0,USD,2.27,0.21000004,10.194178,99.0,926,2.14,2.18,REGULAR,1649376000,1646339546,0.39502558105468705,False,P
18,SPY220408P00375000,375.0,USD,2.61,0.13999987,5.6680107,21.0,467,2.48,2.5300000000000002,REGULAR,1649376000,1646339546,0.385626260986328,False,P
19,SPY220408P00380000,380.0,USD,3.13,0.27000022,9.440567,136.0,776,2.88,2.93,REGULAR,1649376000,1646340158,0.376043837280273,False,P
20,SPY220408P00382000,382.0,USD,3.25,-1.3299999,-29.039299,1.0,507,3.06,3.11,REGULAR,1649376000,1646341088,0.372320729980468,False,P
21,SPY220408P00384000,384.0,USD,3.4,0.23000002,7.255521,123.0,85,3.25,3.3,REGULAR,1649376000,1646337680,0.36853658813476503,False,P
22,SPY220408P00385000,385.0,USD,3.5700000000000003,0.23000002,6.886228,75.0,558,3.35,3.4,REGULAR,1649376000,1646340707,0.36670555175781205,False,P
23,SPY220408P00386000,386.0,USD,3.83,0.17999983,4.931502,5.0,97,3.45,3.5,REGULAR,1649376000,1646323896,0.364752446289062,False,P
24,SPY220408P00388000,388.0,USD,3.9,0.45000005,13.04348,208.0,319,3.66,3.7199999999999998,REGULAR,1649376000,1646340007,0.361212442626953,False,P
25,SPY220408P00390000,390.0,USD,3.92,0.26,7.1038246,137.0,1019,3.88,3.95,REGULAR,1649376000,1646341925,0.357611404418945,False,P
26,SPY220408P00392000,392.0,USD,4.03,-0.3199997,-7.356315,4.0,49,4.12,4.18,REGULAR,1649376000,1646329384,0.35352208984374905,False,P
27,SPY220408P00394000,394.0,USD,4.51,0.36000013000000003,8.674702,3.0,483,4.37,4.44,REGULAR,1649376000,1646321839,0.34998208618164,False,P
28,SPY220408P00395000,395.0,USD,4.86,0.44000006,9.954752,68.0,269,4.5,4.57,REGULAR,1649376000,1646338137,0.34802898071289,False,P
29,SPY220408P00396000,396.0,USD,5.03,-1.9399996,-27.833567,18.0,277,4.64,4.71,REGULAR,1649376000,1646339761,0.34625897888183504,False,P
30,SPY220408P00398000,398.0,USD,5.2,0.30999994000000003,6.3394675,10.0,309,4.92,4.99,REGULAR,1649376000,1646341141,0.342352767944335,False,P
31,SPY220408P00400000,400.0,USD,5.77,0.6700001,13.137257,85.0,443,5.22,5.29,REGULAR,1649376000,1646340350,0.338538108825683,False,P
32,SPY220408P00402000,402.0,USD,5.65,0.34000015,6.403016,14.0,335,5.53,5.6,REGULAR,1649376000,1646321828,0.334540346069335,False,P
33,SPY220408P00404000,404.0,USD,6.02,-0.98,-14.0,3.0,265,5.86,5.93,REGULAR,1649376000,1646321838,0.33057310058593703,False,P
34,SPY220408P00405000,405.0,USD,6.37,0.69000006,12.147888,16.0,203,6.03,6.1,REGULAR,1649376000,1646340964,0.32855896057128803,False,P
35,SPY220408P00406000,406.0,USD,6.5,-0.75,-10.344828,8.0,151,6.21,6.28,REGULAR,1649376000,1646324749,0.32663637237548804,False,P
36,SPY220408P00408000,408.0,USD,6.74,0.63999987,10.491801,2.0,254,6.57,6.65,REGULAR,1649376000,1646321839,0.32266912689208904,False,P
37,SPY220408P00410000,410.0,USD,7.32,0.8500004,13.137564,31.0,312,6.96,7.04,REGULAR,1649376000,1646341099,0.31867136413574204,False,P
38,SPY220408P00412000,412.0,USD,6.73,-0.099999905,-1.4641274,6.0,154,7.36,7.44,REGULAR,1649376000,1646331929,0.314398945922851,False,P
39,SPY220408P00413000,413.0,USD,7.71,0.11000013,1.4473702,4.0,516,7.57,7.65,REGULAR,1649376000,1646341381,0.31226273681640604,False,P
40,SPY220408P00414000,414.0,USD,8.44,1.1399994,15.616427999999999,8.0,135,7.79,7.87,REGULAR,1649376000,1646340644,0.31024859680175704,False,P
41,SPY220408P00415000,415.0,USD,8.17,0.4300003,5.5555596,1.0,334,8.01,8.09,REGULAR,1649376000,1646321831,0.308081870422363,False,P
42,SPY220408P00416000,416.0,USD,8.36,0.19999981,2.450978,17.0,203,8.24,8.32,REGULAR,1649376000,1646337344,0.306006695861816,False,P
43,SPY220408P00417000,417.0,USD,8.63,0.6400003400000001,8.010017,4.0,493,8.47,8.56,REGULAR,1649376000,1646328395,0.303992555847167,False,P
44,SPY220408P00418000,418.0,USD,9.33,1.2799996999999999,15.900618,7.0,49,8.71,8.8,REGULAR,1649376000,1646323494,0.30182582946777303,False,P
45,SPY220408P00419000,419.0,USD,8.49,0.21000004,2.5362325,104.0,149,8.96,9.05,REGULAR,1649376000,1646336624,0.299750654907226,False,P
46,SPY220408P00420000,420.0,USD,9.67,0.6400003400000001,7.08749,275.0,258,9.21,9.3,REGULAR,1649376000,1646341099,0.29749237670898404,False,P
47,SPY220408P00421000,421.0,USD,9.9,0.32999992,3.4482749999999998,14.0,312,9.47,9.56,REGULAR,1649376000,1646341103,0.29529513305664,False,P
48,SPY220408P00422000,422.0,USD,9.89,0.9000005999999999,10.011129,3.0,196,9.74,9.83,REGULAR,1649376000,1646321833,0.293189441223144,False,P
49,SPY220408P00423000,423.0,USD,10.5,1.04,10.993657,18.0,119,10.01,10.1,REGULAR,1649376000,1646328619,0.290900645751953,False,P
50,SPY220408P00424000,424.0,USD,9.92,0.3699999,3.8743442999999997,21.0,186,10.29,10.38,REGULAR,1649376000,1646329866,0.28864236755371003,False,P
51,SPY220408P00425000,425.0,USD,11.2,1.0500002,10.3448305,73.0,399,10.58,10.67,REGULAR,1649376000,1646339659,0.286445123901367,False,P
52,SPY220408P00426000,426.0,USD,11.31,1.1200008,10.991177,36.0,96,10.87,10.97,REGULAR,1649376000,1646325199,0.28427839752197204,False,P
53,SPY220408P00427000,427.0,USD,12.0,1.5299996999999999,14.613177,4.0,118,11.18,11.27,REGULAR,1649376000,1646340522,0.28195908477783205,False,P
54,SPY220408P00428000,428.0,USD,11.64,1.04,9.81132,4.0,119,11.49,11.59,REGULAR,1649376000,1646321833,0.27982287567138603,False,P
55,SPY220408P00429000,429.0,USD,12.02,-1.0799999,-8.244274,52.0,58,11.81,11.91,REGULAR,1649376000,1646338850,0.27753408020019504,False,P
