,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,Type
0,SPY220211P00300000,300.0,USD,0.05,-0.05,-50.0,124.0,1597.0,0.04,0.05,REGULAR,1644537600,1643403439,0.7460962890625,False,P
1,SPY220211P00310000,310.0,USD,0.11,-0.11,-50.0,26.0,1406.0,0.06,0.07,REGULAR,1644537600,1643393161,0.7128934960937501,False,P
2,SPY220211P00320000,320.0,USD,0.1,-0.089999996,-47.36842,337.0,2779.0,0.08,0.09,REGULAR,1644537600,1643402638,0.6738313867187501,False,P
3,SPY220211P00330000,330.0,USD,0.12,-0.13999999,-53.84615,809.0,2559.0,0.1,0.12,REGULAR,1644537600,1643402760,0.6347692773437501,False,P
4,SPY220211P00340000,340.0,USD,0.15,-0.19999999000000002,-57.142853,720.0,2287.0,0.14,0.15,REGULAR,1644537600,1643403186,0.59570716796875,False,P
5,SPY220211P00350000,350.0,USD,0.21,-0.32,-60.377357,2007.0,1567.0,0.19,0.2,REGULAR,1644537600,1643403202,0.5585981640625001,False,P
6,SPY220211P00355000,355.0,USD,0.23,-0.31,-57.407402,1221.0,1194.0,0.22,0.23,REGULAR,1644537600,1643404472,0.539067109375,False,P
7,SPY220211P00360000,360.0,USD,0.25,-0.39,-60.9375,1256.0,1263.0,0.25,0.27,REGULAR,1644537600,1643403557,0.520024331054687,False,P
8,SPY220211P00365000,365.0,USD,0.34,-0.42,-55.263157,298.0,1336.0,0.29,0.31,REGULAR,1644537600,1643402329,0.500493276367187,False,P
9,SPY220211P00370000,370.0,USD,0.34,-0.38000003,-52.77778,1286.0,2265.0,0.34,0.36,REGULAR,1644537600,1643403540,0.48340360351562506,False,P
10,SPY220211P00375000,375.0,USD,0.42,-0.53,-55.78947,395.0,20640.0,0.4,0.42,REGULAR,1644537600,1643403292,0.464360825195312,False,P
11,SPY220211P00380000,380.0,USD,0.46,-0.68999994,-59.999996,990.0,13003.0,0.48,0.49,REGULAR,1644537600,1643404063,0.444341494140624,False,P
12,SPY220211P00385000,385.0,USD,0.59,-0.6900000000000001,-53.90625,3004.0,3205.0,0.5700000000000001,0.59,REGULAR,1644537600,1643404490,0.42700768310546805,False,P
13,SPY220211P00390000,390.0,USD,0.7000000000000001,-0.9500000000000001,-57.575756,1863.0,3655.0,0.7000000000000001,0.72,REGULAR,1644537600,1643404397,0.4101621484375,False,P
14,SPY220211P00395000,395.0,USD,0.81,-1.3300002,-62.149536,8306.0,41820.0,0.88,0.91,REGULAR,1644537600,1643403568,0.39612420288085903,False,P
15,SPY220211P00400000,400.0,USD,1.08,-1.5500001,-58.935364,6153.0,18370.0,1.12,1.15,REGULAR,1644537600,1643404335,0.38184211914062405,False,P
16,SPY220211P00405000,405.0,USD,1.44,-1.71,-54.28571,12368.0,12992.0,1.45,1.48,REGULAR,1644537600,1643404458,0.36914693359375,False,P
