,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,Type
0,SPY220211P00285000,285.0,USD,0.02,-0.01,-33.333336,103.0,199,0.0,0.01,REGULAR,1644537600,1643646565,0.7812521875,False,P
1,SPY220211P00290000,290.0,USD,0.01,-0.02,-66.66667,1200.0,415,0.0,0.01,REGULAR,1644537600,1643660279,0.7500025,False,P
2,SPY220211P00295000,295.0,USD,0.01,-0.04,-79.99999,1074.0,392,0.0,0.01,REGULAR,1644537600,1643651351,0.7187528125,False,P
3,SPY220211P00300000,300.0,USD,0.01,-0.04,-79.99999,401.0,1630,0.0,0.01,REGULAR,1644537600,1643658933,0.7031279687499999,False,P
4,SPY220211P00305000,305.0,USD,0.01,-0.09,-90.0,1605.0,529,0.01,0.02,REGULAR,1644537600,1643658081,0.73437765625,False,P
5,SPY220211P00310000,310.0,USD,0.02,-0.09,-81.818184,6.0,1406,0.01,0.02,REGULAR,1644537600,1643655926,0.7031279687499999,False,P
6,SPY220211P00315000,315.0,USD,0.02,-0.04,-66.66667,13.0,143,0.01,0.02,REGULAR,1644537600,1643657073,0.679690703125,False,P
7,SPY220211P00320000,320.0,USD,0.01,-0.09,-90.0,78.0,2785,0.02,0.03,REGULAR,1644537600,1643658088,0.679690703125,False,P
8,SPY220211P00325000,325.0,USD,0.03,-0.07,-70.0,113.0,214,0.02,0.03,REGULAR,1644537600,1643660415,0.648441015625,False,P
9,SPY220211P00330000,330.0,USD,0.02,-0.09999999400000001,-83.33333,53.0,3231,0.03,0.04,REGULAR,1644537600,1643661476,0.6406285937499999,False,P
10,SPY220211P00335000,335.0,USD,0.04,-0.16999999,-80.95238,346.0,839,0.03,0.04,REGULAR,1644537600,1643653119,0.6132851171875,False,P
11,SPY220211P00340000,340.0,USD,0.03,-0.120000005,-80.0,3188.0,2278,0.04,0.04,REGULAR,1644537600,1643662676,0.5937540625000001,False,P
12,SPY220211P00345000,345.0,USD,0.06,-0.120000005,-66.66667,184.0,456,0.05,0.06,REGULAR,1644537600,1643660284,0.583988535156249,False,P
13,SPY220211P00350000,350.0,USD,0.06,-0.14999999,-71.428566,1315.0,2422,0.06,0.07,REGULAR,1644537600,1643658885,0.565434033203125,False,P
14,SPY220211P00355000,355.0,USD,0.07,-0.16,-69.565216,1203.0,909,0.07,0.08,REGULAR,1644537600,1643663603,0.5449264257812501,False,P
15,SPY220211P00360000,360.0,USD,0.1,-0.15,-60.000004,67.0,2071,0.09,0.1,REGULAR,1644537600,1643663030,0.5312546875,False,P
16,SPY220211P00365000,365.0,USD,0.12,-0.22,-64.70588,35.0,1097,0.1,0.11,REGULAR,1644537600,1643651326,0.507817421875,False,P
17,SPY220211P00370000,370.0,USD,0.12,-0.22,-64.70588,508.0,2280,0.12,0.13,REGULAR,1644537600,1643662332,0.49121602539062503,False,P
18,SPY220211P00375000,375.0,USD,0.15,-0.26999998000000003,-64.28571,620.0,20860,0.15,0.16,REGULAR,1644537600,1643663564,0.47461462890625,False,P
19,SPY220211P00380000,380.0,USD,0.19,-0.27,-58.695656,286.0,13119,0.18,0.19,REGULAR,1644537600,1643662832,0.45508357421875,False,P
20,SPY220211P00385000,385.0,USD,0.22,-0.36999997,-62.711864,174.0,4927,0.22,0.23,REGULAR,1644537600,1643662525,0.43652907226562504,False,P
21,SPY220211P00390000,390.0,USD,0.30000000000000004,-0.39999998000000003,-57.142853,466.0,3425,0.27,0.28,REGULAR,1644537600,1643663106,0.417974570312499,False,P
22,SPY220211P00392000,392.0,USD,0.29,-0.45000002,-60.810810000000004,33.0,846,0.30000000000000004,0.31,REGULAR,1644537600,1643661157,0.41211525390625,False,P
23,SPY220211P00394000,394.0,USD,1.5,0.0,0.0,1807.0,1172,0.32,0.33,REGULAR,1644537600,1643399028,0.40332627929687503,False,P
24,SPY220211P00395000,395.0,USD,0.37,-0.44,-54.320984,229.0,46852,0.34,0.35000000000000003,REGULAR,1644537600,1643663160,0.40088489746093703,False,P
25,SPY220211P00396000,396.0,USD,0.38,-0.63,-62.376236,21.0,308,0.36,0.37,REGULAR,1644537600,1643653278,0.39819937744140604,False,P
26,SPY220211P00397000,397.0,USD,0.39,-0.58000004,-59.79382,56.0,269,0.37,0.38,REGULAR,1644537600,1643661965,0.393560751953125,False,P
27,SPY220211P00398000,398.0,USD,0.4,-0.54999995,-57.89473,36.0,986,0.39,0.4,REGULAR,1644537600,1643661474,0.390386955566406,False,P
28,SPY220211P00400000,400.0,USD,0.45,-0.63000005,-58.333336,6221.0,20354,0.43,0.44,REGULAR,1644537600,1643663195,0.38379522460937504,False,P
29,SPY220211P00401000,401.0,USD,0.44,-0.71,-61.73913,155.0,895,0.45,0.46,REGULAR,1644537600,1643663446,0.38013315185546803,False,P
30,SPY220211P00402000,402.0,USD,0.45,-0.71999997,-61.538464,63.0,752,0.47000000000000003,0.48,REGULAR,1644537600,1643662492,0.376471079101562,False,P
31,SPY220211P00403000,403.0,USD,0.49,-0.83000004,-62.878788,5422.0,9986,0.5,0.51,REGULAR,1644537600,1643662761,0.374029697265624,False,P
32,SPY220211P00404000,404.0,USD,0.54,-0.7000000000000001,-56.451614,312.0,2011,0.52,0.53,REGULAR,1644537600,1643663196,0.36987934814453105,False,P
33,SPY220211P00405000,405.0,USD,0.55,-0.89000005,-61.805557,10848.0,15387,0.55,0.56,REGULAR,1644537600,1643662873,0.36694968994140603,False,P
34,SPY220211P00406000,406.0,USD,0.56,-0.86999995,-60.839157,26.0,1297,0.58,0.59,REGULAR,1644537600,1643659378,0.36377589355468704,False,P
35,SPY220211P00407000,407.0,USD,0.6900000000000001,-0.8599999500000001,-55.48387,142.0,669,0.61,0.62,REGULAR,1644537600,1643655405,0.36060209716796804,False,P
36,SPY220211P00408000,408.0,USD,0.64,-1.33,-67.51269,555.0,489,0.64,0.66,REGULAR,1644537600,1643663342,0.35816071533203103,False,P
37,SPY220211P00409000,409.0,USD,0.73,-1.05,-58.98876,684.0,1166,0.68,0.6900000000000001,REGULAR,1644537600,1643661956,0.354498642578124,False,P
38,SPY220211P00410000,410.0,USD,0.73,-1.0699999,-59.44444,2443.0,2590,0.72,0.73,REGULAR,1644537600,1643662896,0.351568984374999,False,P
39,SPY220211P00411000,411.0,USD,0.74,-1.0699999,-59.116016,1755.0,671,0.76,0.77,REGULAR,1644537600,1643663446,0.348395187988281,False,P
40,SPY220211P00412000,412.0,USD,0.77,-1.2,-60.913704,450.0,799,0.8,0.8200000000000001,REGULAR,1644537600,1643662765,0.34607587524414,False,P
41,SPY220211P00413000,413.0,USD,0.8,-1.21,-60.199005,97.0,4055,0.85,0.86,REGULAR,1644537600,1643662765,0.342535871582031,False,P
42,SPY220211P00414000,414.0,USD,0.88,-1.3900000000000001,-61.23348,205.0,2318,0.89,0.91,REGULAR,1644537600,1643662335,0.339606213378906,False,P
43,SPY220211P00415000,415.0,USD,0.98,-1.3799999,-58.474575,1591.0,27910,0.9500000000000001,0.97,REGULAR,1644537600,1643662963,0.337286900634765,False,P
44,SPY220211P00416000,416.0,USD,1.01,-1.4100001,-58.264465,1590.0,4975,1.0,1.02,REGULAR,1644537600,1643663677,0.333746896972656,False,P
45,SPY220211P00417000,417.0,USD,1.07,-1.5899999999999999,-59.774433,208.0,318,1.06,1.08,REGULAR,1644537600,1643663677,0.330939307861328,False,P
