,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,Type
0,SPY220930P00300000,300.0,USD,4.89,0.0,0.0,31.0,433,4.87,5.19,REGULAR,1664496000,1646254335,0.388067642822265,False,P
1,SPY220930P00305000,305.0,USD,5.45,-0.1500001,-2.6785731,2.0,53,5.22,5.55,REGULAR,1664496000,1646340960,0.38172005004882803,False,P
2,SPY220930P00310000,310.0,USD,6.0,0.0,0.0,1.0,57,5.6,5.94,REGULAR,1664496000,1646075405,0.375555560913085,False,P
3,SPY220930P00315000,315.0,USD,7.0,0.0,0.0,1.0,63,6.0,6.36,REGULAR,1664496000,1645647150,0.369543658142089,False,P
4,SPY220930P00320000,320.0,USD,6.33,-1.27,-16.710526,4.0,603,6.43,6.8100000000000005,REGULAR,1664496000,1646331791,0.363623307189941,False,P
5,SPY220930P00325000,325.0,USD,7.5,0.0,0.0,2.0,255,6.89,7.29,REGULAR,1664496000,1646233006,0.35773347351074203,False,P
6,SPY220930P00330000,330.0,USD,8.05,0.0,0.0,2.0,91,7.39,7.82,REGULAR,1664496000,1646233007,0.35217932983398403,False,P
7,SPY220930P00335000,335.0,USD,7.83,0.0,0.0,52.0,460,7.93,8.37,REGULAR,1664496000,1646245216,0.34647259979248,False,P
8,SPY220930P00340000,340.0,USD,10.01,0.0,0.0,12.0,206,8.51,8.96,REGULAR,1664496000,1646159095,0.340826904296875,False,P
9,SPY220930P00345000,345.0,USD,9.21,0.34000015,3.833147,10.0,152,9.13,9.6,REGULAR,1664496000,1646320658,0.33539482971191403,False,P
10,SPY220930P00350000,350.0,USD,9.63,0.07999992,0.8376954999999999,5.0,960,9.8,10.29,REGULAR,1664496000,1646318993,0.330084824218749,False,P
11,SPY220930P00355000,355.0,USD,11.03,-0.07999992,-0.7200713,2.0,142,10.52,11.05,REGULAR,1664496000,1646341113,0.32511050872802705,False,P
12,SPY220930P00360000,360.0,USD,12.08,1.0299997,9.321264,5.0,250,11.29,11.85,REGULAR,1664496000,1646323667,0.320044641418457,False,P
13,SPY220930P00365000,365.0,USD,11.6,-0.049999237,-0.42917803,3.0,202,12.12,12.67,REGULAR,1664496000,1646318019,0.31465834274291904,False,P
14,SPY220930P00370000,370.0,USD,13.8,0.0,0.0,2.0,210,12.99,13.57,REGULAR,1664496000,1646233351,0.309577216796875,False,P
15,SPY220930P00375000,375.0,USD,14.41,-0.35000038,-2.3712761,5.0,163,13.93,14.56,REGULAR,1664496000,1646339994,0.304847039489746,False,P
16,SPY220930P00380000,380.0,USD,14.83,0.22999954,1.5753392,57.0,1071,14.93,15.59,REGULAR,1664496000,1646329700,0.29990324127197204,False,P
