,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,Type
0,SPY220214P00285000,285.0,USD,0.05,0.0,0.0,21.0,22,0.0,0.01,REGULAR,1644796800,1643399941,0.7812521875,False,P
1,SPY220214P00290000,290.0,USD,0.01,0.0,0.0,7.0,9,0.0,0.01,REGULAR,1644796800,1643655734,0.7500025,False,P
2,SPY220214P00295000,295.0,USD,0.01,0.0,0.0,10.0,25,0.0,0.01,REGULAR,1644796800,1643660996,0.7187528125,False,P
3,SPY220214P00300000,300.0,USD,0.01,-0.02,-66.66667,1.0,186,0.0,0.01,REGULAR,1644796800,1643818208,0.6875031250000001,False,P
4,SPY220214P00305000,305.0,USD,0.03,0.0,0.0,2.0,18,0.0,0.01,REGULAR,1644796800,1643642169,0.67187828125,False,P
5,SPY220214P00310000,310.0,USD,0.01,0.0,0.0,1.0,103,0.0,0.01,REGULAR,1644796800,1643727835,0.6406285937499999,False,P
6,SPY220214P00315000,315.0,USD,0.01,0.0,0.0,1.0,684,0.0,0.01,REGULAR,1644796800,1643726125,0.6250037500000001,False,P
7,SPY220214P00320000,320.0,USD,0.02,0.0,0.0,27.0,360,0.01,0.02,REGULAR,1644796800,1643727506,0.648441015625,False,P
8,SPY220214P00325000,325.0,USD,0.02,0.0,0.0,1.0,216,0.01,0.02,REGULAR,1644796800,1643735052,0.6250037500000001,False,P
9,SPY220214P00330000,330.0,USD,0.01,-0.01,-50.0,60.0,24,0.01,0.02,REGULAR,1644796800,1643828832,0.5937540625000001,False,P
10,SPY220214P00335000,335.0,USD,0.01,-0.01,-50.0,14.0,125,0.01,0.02,REGULAR,1644796800,1643745305,0.570316796875,False,P
11,SPY220214P00340000,340.0,USD,0.02,0.0,0.0,87.0,2747,0.01,0.02,REGULAR,1644796800,1643824411,0.54687953125,False,P
12,SPY220214P00345000,345.0,USD,0.01,-0.02,-66.66667,1.0,159,0.02,0.03,REGULAR,1644796800,1643813025,0.54687953125,False,P
13,SPY220214P00350000,350.0,USD,0.05,0.0,0.0,4.0,89,0.02,0.03,REGULAR,1644796800,1643738943,0.5195360546875,False,P
14,SPY220214P00355000,355.0,USD,0.06,0.0,0.0,12.0,107,0.04,0.05,REGULAR,1644796800,1643738582,0.523442265625,False,P
15,SPY220214P00360000,360.0,USD,0.03,-0.03,-50.0,80.0,48,0.05,0.06,REGULAR,1644796800,1643833889,0.507817421875,False,P
16,SPY220214P00365000,365.0,USD,0.03,-0.060000002000000004,-66.66667,118.0,360,0.06,0.07,REGULAR,1644796800,1643835801,0.49414568359375005,False,P
17,SPY220214P00370000,370.0,USD,0.04,-0.07,-63.636364,22.0,411,0.07,0.08,REGULAR,1644796800,1643835862,0.47461462890625,False,P
18,SPY220214P00375000,375.0,USD,0.05,-0.040000003,-44.444447,1.0,863,0.08,0.09,REGULAR,1644796800,1643812790,0.45410702148437504,False,P
19,SPY220214P00380000,380.0,USD,0.1,-0.050000004,-33.333336,168.0,1630,0.1,0.11,REGULAR,1644796800,1643836270,0.43848217773437503,False,P
20,SPY220214P00385000,385.0,USD,0.06,-0.08,-57.142853,374.0,1119,0.12,0.13,REGULAR,1644796800,1643834477,0.41992767578125,False,P
21,SPY220214P00390000,390.0,USD,0.09,-0.09,-50.0,39.0,3268,0.15,0.16,REGULAR,1644796800,1643832514,0.40332627929687503,False,P
22,SPY220214P00392000,392.0,USD,0.14,-0.06999999,-33.333332,6.0,67,0.17,0.18,REGULAR,1644796800,1643836110,0.39844351562499997,False,P
23,SPY220214P00394000,394.0,USD,0.12,-0.1,-45.454548,40.0,326,0.18,0.19,REGULAR,1644796800,1643832592,0.39014281738281203,False,P
24,SPY220214P00395000,395.0,USD,0.12,-0.11000001000000001,-47.82609,20.0,889,0.19,0.2,REGULAR,1644796800,1643834614,0.387213159179687,False,P
25,SPY220214P00396000,396.0,USD,0.23,0.0,0.0,3.0,145,0.2,0.21,REGULAR,1644796800,1643748830,0.38428350097656205,False,P
26,SPY220214P00398000,398.0,USD,0.21,-0.16000001,-43.243244,1.0,238,0.21,0.22,REGULAR,1644796800,1643814418,0.37549452636718705,False,P
27,SPY220214P00400000,400.0,USD,0.14,-0.14,-50.0,121.0,1619,0.23,0.24,REGULAR,1644796800,1643835467,0.36865865722656205,False,P
28,SPY220214P00402000,402.0,USD,0.16,-0.18,-52.941177,25.0,90,0.25,0.26,REGULAR,1644796800,1643833198,0.36133451171875,False,P
29,SPY220214P00404000,404.0,USD,0.18,-0.26999998000000003,-59.999996,9.0,134,0.27,0.28,REGULAR,1644796800,1643834683,0.354010366210937,False,P
30,SPY220214P00405000,405.0,USD,0.21,-0.13000001,-38.2353,87.0,1919,0.29,0.30000000000000004,REGULAR,1644796800,1643830773,0.352057260742187,False,P
31,SPY220214P00406000,406.0,USD,0.18,-0.32999998,-64.70588,4.0,295,0.30000000000000004,0.31,REGULAR,1644796800,1643834125,0.34790691162109305,False,P
32,SPY220214P00408000,408.0,USD,0.43,-0.27999997,-39.43662,5.0,213,0.33,0.34,REGULAR,1644796800,1643818583,0.341315180664062,False,P
33,SPY220214P00410000,410.0,USD,0.23,-0.21,-47.727272,684.0,1252,0.36,0.37,REGULAR,1644796800,1643834306,0.33399103515625,False,P
34,SPY220214P00412000,412.0,USD,0.27,-0.20999998,-43.749996,9.0,396,0.39,0.41000000000000003,REGULAR,1644796800,1643834374,0.32788758056640604,False,P
35,SPY220214P00414000,414.0,USD,0.28,-0.24999997000000002,-47.169807,15.0,510,0.43,0.45,REGULAR,1644796800,1643833527,0.320807573242187,False,P
36,SPY220214P00415000,415.0,USD,0.32,-0.25,-43.85965,2713.0,3211,0.46,0.47000000000000003,REGULAR,1644796800,1643835576,0.31714550048828105,False,P
37,SPY220214P00416000,416.0,USD,0.33,-0.6000000000000001,-64.516136,16.0,509,0.48,0.5,REGULAR,1644796800,1643831560,0.31470411865234305,False,P
38,SPY220214P00418000,418.0,USD,0.37,-0.31,-45.588234,172.0,668,0.54,0.55,REGULAR,1644796800,1643835663,0.307624111328124,False,P
39,SPY220214P00420000,420.0,USD,0.6000000000000001,-0.120000005,-16.666668,1085.0,4073,0.6000000000000001,0.62,REGULAR,1644796800,1643836277,0.30225307128906204,False,P
40,SPY220214P00422000,422.0,USD,0.5700000000000001,-0.26999998000000003,-32.142857,11.0,815,0.68,0.6900000000000001,REGULAR,1644796800,1643828831,0.295661340332031,False,P
41,SPY220214P00424000,424.0,USD,0.51,-0.51,-50.0,273.0,396,0.76,0.78,REGULAR,1644796800,1643832378,0.29029030029296804,False,P
42,SPY220214P00425000,425.0,USD,0.8300000000000001,-0.17000002,-17.000002,408.0,2738,0.81,0.8300000000000001,REGULAR,1644796800,1643836447,0.287604780273437,False,P
43,SPY220214P00426000,426.0,USD,0.6000000000000001,-0.67999995,-53.125,93.0,459,0.86,0.88,REGULAR,1644796800,1643832379,0.28467512207031204,False,P
44,SPY220214P00428000,428.0,USD,0.68,-0.62999994,-48.0916,115.0,481,0.98,1.0,REGULAR,1644796800,1643834677,0.27942615112304603,False,P
45,SPY220214P00430000,430.0,USD,1.1,-0.19999993,-15.38461,1019.0,1503,1.11,1.1400000000000001,REGULAR,1644796800,1643836264,0.27429924926757804,False,P
46,SPY220214P00432000,432.0,USD,1.12,-0.45000005,-28.662422,334.0,444,1.27,1.3,REGULAR,1644796800,1643836142,0.269294416503906,False,P
47,SPY220214P00434000,434.0,USD,1.5,-0.14999998,-9.090908,142.0,494,1.45,1.48,REGULAR,1644796800,1643836352,0.264106480102539,False,P
48,SPY220214P00435000,435.0,USD,1.6,-0.13999999,-8.045976,372.0,1415,1.55,1.58,REGULAR,1644796800,1643836350,0.26148199462890603,False,P
49,SPY220214P00436000,436.0,USD,1.7000000000000002,-0.55999994,-24.778757,42.0,409,1.6600000000000001,1.6800000000000002,REGULAR,1644796800,1643836350,0.258613370971679,False,P
50,SPY220214P00438000,438.0,USD,1.33,-1.4999999,-53.003532,68.0,624,1.9,1.9300000000000002,REGULAR,1644796800,1643835580,0.254157849121093,False,P
51,SPY220214P00440000,440.0,USD,2.25,-0.13000011,-5.462189,1152.0,1199,2.17,2.21,REGULAR,1644796800,1643836352,0.24939715454101502,False,P
52,SPY220214P00442000,442.0,USD,2.1,-0.8400001500000001,-28.571432,243.0,372,2.5,2.54,REGULAR,1644796800,1643836008,0.245124736328125,False,P
53,SPY220214P00444000,444.0,USD,2.91,-0.3599999,-11.009171,815.0,657,2.87,2.9,REGULAR,1644796800,1643836327,0.24024197265624903,False,P
54,SPY220214P00445000,445.0,USD,2.99,-0.44000006,-12.82799,425.0,705,3.08,3.12,REGULAR,1644796800,1643836226,0.23865507446289003,False,P
55,SPY220214P00446000,446.0,USD,3.02,-0.73,-19.466667,207.0,1103,3.3,3.34,REGULAR,1644796800,1643836149,0.23645783081054603,False,P
56,SPY220214P00448000,448.0,USD,3.27,-0.98,-23.058825,318.0,457,3.8,3.84,REGULAR,1644796800,1643835952,0.232734723510742,False,P
57,SPY220214P00450000,450.0,USD,4.4,-0.23000002,-4.9676027,1048.0,1366,4.36,4.42,REGULAR,1644796800,1643836477,0.22949989257812503,False,P
58,SPY220214P00451000,451.0,USD,4.74,-0.42000008,-8.139537,730.0,466,4.68,4.74,REGULAR,1644796800,1643836290,0.22803506347656202,False,P
59,SPY220214P00452000,452.0,USD,5.25,-0.26999998000000003,-4.891304,556.0,305,5.04,5.1,REGULAR,1644796800,1643836386,0.22724161437988202,False,P
60,SPY220214P00453000,453.0,USD,5.61,-0.28999996,-4.9152536,576.0,1227,5.4,5.46,REGULAR,1644796800,1643836376,0.22577678527832,False,P
61,SPY220214P00454000,454.0,USD,5.82,-0.46999979999999997,-7.4721746,1570.0,117,5.79,5.86,REGULAR,1644796800,1643836290,0.22498333618164001,False,P
62,SPY220214P00455000,455.0,USD,6.33,-0.3499999,-5.23952,2459.0,637,6.22,6.29,REGULAR,1644796800,1643836491,0.22449505981445303,False,P
63,SPY220214P00456000,456.0,USD,6.8,-0.40999985,-5.6865444,1089.0,228,6.67,6.76,REGULAR,1644796800,1643836444,0.22449505981445303,False,P
64,SPY220214P00457000,457.0,USD,7.09,-0.8399997,-10.592682,669.0,116,7.16,7.24,REGULAR,1644796800,1643836236,0.22418988708496002,False,P
65,SPY220214P00458000,458.0,USD,7.98,-1.6200004,-16.875004,1121.0,251,7.66,7.8100000000000005,REGULAR,1644796800,1643836386,0.22602092346191402,True,P
66,SPY220214P00459000,459.0,USD,6.19,-2.81,-31.222221,419.0,34,8.2,8.35,REGULAR,1644796800,1643835542,0.22620402709960902,True,P
67,SPY220214P00460000,460.0,USD,7.94,-3.8899999,-32.882504,238.0,184,8.77,8.93,REGULAR,1644796800,1643836021,0.22699747619628902,True,P
68,SPY220214P00461000,461.0,USD,7.36,-2.73,-27.056492,91.0,420,9.38,9.53,REGULAR,1644796800,1643835805,0.22779092529296802,True,P
69,SPY220214P00462000,462.0,USD,7.76,-7.41,-48.846405,74.0,144,10.01,10.2,REGULAR,1644796800,1643835542,0.230171272583007,True,P
70,SPY220214P00463000,463.0,USD,8.46,-5.38,-38.872833,7.0,240,10.67,10.89,REGULAR,1644796800,1643835597,0.232551619873046,True,P
71,SPY220214P00464000,464.0,USD,9.16,-4.3600006,-32.248524,13.0,235,11.38,11.61,REGULAR,1644796800,1643831975,0.235359208984374,True,P
72,SPY220214P00465000,465.0,USD,9.55,-5.95,-38.387096,29.0,515,12.14,12.37,REGULAR,1644796800,1643834591,0.238899212646484,True,P
73,SPY220214P00466000,466.0,USD,9.81,-11.759999,-54.520164,17.0,83,12.91,13.15,REGULAR,1644796800,1643835391,0.24262231994628902,True,P
74,SPY220214P00467000,467.0,USD,11.42,-8.039999,-41.315517,26.0,75,13.72,13.96,REGULAR,1644796800,1643832730,0.246955772705078,True,P
75,SPY220214P00468000,468.0,USD,11.63,-6.829999,-36.998913,1.0,150,14.55,14.81,REGULAR,1644796800,1643834672,0.252143709106445,True,P
76,SPY220214P00469000,469.0,USD,12.7,-9.000001,-41.47466,3.0,50,15.39,15.67,REGULAR,1644796800,1643835577,0.25739268005371,True,P
77,SPY220214P00470000,470.0,USD,13.4,-7.210001,-34.98302,35.0,229,16.27,16.56,REGULAR,1644796800,1643835536,0.263374065551757,True,P
78,SPY220214P00471000,471.0,USD,34.18,0.0,0.0,1.0,144,17.17,17.46,REGULAR,1644796800,1643300794,0.269416485595703,True,P
79,SPY220214P00472000,472.0,USD,14.8,-9.54,-39.19474,5.0,73,18.12,18.38,REGULAR,1644796800,1643833146,0.27594718200683505,True,P
80,SPY220214P00473000,473.0,USD,42.07,0.0,0.0,1.0,25,19.02,19.32,REGULAR,1644796800,1643313456,0.282966154785156,True,P
81,SPY220214P00474000,474.0,USD,16.89,-26.279999,-60.875607,11.0,32,19.97,20.26,REGULAR,1644796800,1643831397,0.289802023925781,True,P
82,SPY220214P00475000,475.0,USD,21.84,0.0,0.0,3.0,36,20.95,21.22,REGULAR,1644796800,1643749067,0.297187203979492,True,P
83,SPY220214P00476000,476.0,USD,37.37,0.0,0.0,1.0,61,21.89,22.18,REGULAR,1644796800,1643301226,0.304450314941406,True,P
84,SPY220214P00477000,477.0,USD,20.17,-4.629999,-18.669352,23.0,12,22.86,23.15,REGULAR,1644796800,1643832730,0.31189652954101504,True,P
