,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,Type
0,SPY221216P00085000,85.0,USD,0.24,0.019999996000000003,9.090907,10.0,7692,0.2,0.23,REGULAR,1671148800,1643389476,0.6928741650390621,False,P
1,SPY221216P00090000,90.0,USD,0.25,0.0,0.0,2.0,1504,0.19,0.31,REGULAR,1671148800,1643385496,0.680667255859375,False,P
2,SPY221216P00095000,95.0,USD,0.35000000000000003,0.0,0.0,3.0,224,0.23,0.35000000000000003,REGULAR,1671148800,1643135509,0.669436899414062,False,P
3,SPY221216P00100000,100.0,USD,0.36,0.01000002,2.8571486,6.0,11597,0.30000000000000004,0.39,REGULAR,1671148800,1643389924,0.661380339355468,False,P
4,SPY221216P00105000,105.0,USD,0.30000000000000004,0.0,0.0,10.0,158,0.37,0.43,REGULAR,1671148800,1641394128,0.6521030883789061,False,P
5,SPY221216P00110000,110.0,USD,0.44,0.0,0.0,10.0,394,0.36,0.47000000000000003,REGULAR,1671148800,1643225966,0.6345251391601561,False,P
6,SPY221216P00115000,115.0,USD,0.51,0.0,0.0,6.0,481,0.45,0.53,REGULAR,1671148800,1643221675,0.6281775463867181,False,P
7,SPY221216P00120000,120.0,USD,0.53,0.0,0.0,2.0,1563,0.47000000000000003,0.58,REGULAR,1671148800,1643300010,0.6147499462890621,False,P
8,SPY221216P00125000,125.0,USD,0.75,0.0,0.0,18.0,273,0.53,0.65,REGULAR,1671148800,1643042963,0.6057168334960931,False,P
9,SPY221216P00130000,130.0,USD,0.74,0.0,0.0,2.0,456,0.59,0.71,REGULAR,1671148800,1643309765,0.5954630297851561,False,P
10,SPY221216P00135000,135.0,USD,0.72,0.0,0.0,15.0,507,0.7000000000000001,0.78,REGULAR,1671148800,1643217723,0.588627160644531,False,P
11,SPY221216P00140000,140.0,USD,0.8,-0.03999996,-4.7619004,6.0,5748,0.72,0.84,REGULAR,1671148800,1643402011,0.575931975097656,False,P
12,SPY221216P00145000,145.0,USD,0.98,0.0,0.0,18.0,774,0.8,0.92,REGULAR,1671148800,1643055128,0.5673871386718751,False,P
13,SPY221216P00150000,150.0,USD,1.01,-0.00999999,-0.98039126,2.0,4787,0.87,1.01,REGULAR,1671148800,1643401357,0.5585981640625001,False,P
14,SPY221216P00155000,155.0,USD,0.9500000000000001,0.0,0.0,3.0,1988,0.96,1.1,REGULAR,1671148800,1643294972,0.550297465820312,False,P
15,SPY221216P00160000,160.0,USD,1.27,0.0,0.0,10.0,753,1.05,1.18,REGULAR,1671148800,1643056475,0.541508491210937,False,P
16,SPY221216P00165000,165.0,USD,1.21,0.0,0.0,2.0,155,1.1400000000000001,1.27,REGULAR,1671148800,1642789521,0.532841585693359,False,P
17,SPY221216P00170000,170.0,USD,1.3599999999999999,-0.08000004000000001,-5.5555579999999996,10.0,7753,1.23,1.38,REGULAR,1671148800,1643401449,0.524662956542968,False,P
