,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,Type
0,SPY230120P00165000,165.0,USD,1.08,0.0,0.0,37.0,3768.0,0.86,1.08,REGULAR,1674172800,1643746174,0.5043994873046871,False,P
1,SPY230120P00170000,170.0,USD,1.4,0.0,0.0,1.0,793.0,0.9400000000000001,1.16,REGULAR,1674172800,1643218283,0.504521556396484,False,P
2,SPY230120P00175000,175.0,USD,1.2,0.0,0.0,1.0,189.0,1.02,1.26,REGULAR,1674172800,1642606023,0.49731947998046805,False,P
3,SPY230120P00180000,180.0,USD,1.79,0.0,0.0,7.0,466.0,1.12,1.3599999999999999,REGULAR,1674172800,1643383885,0.48999533447265603,False,P
4,SPY230120P00185000,185.0,USD,1.5,-0.35000002,-18.91892,1.0,63.0,1.23,1.46,REGULAR,1674172800,1643816247,0.48242705078125003,False,P
5,SPY230120P00190000,190.0,USD,2.02,0.0,0.0,4.0,151.0,1.33,1.57,REGULAR,1674172800,1643138590,0.47534704345703105,False,P
6,SPY230120P00195000,195.0,USD,1.71,0.0,0.0,2.0,86.0,1.43,1.6800000000000002,REGULAR,1674172800,1643662550,0.46802289794921803,False,P
7,SPY230120P00200000,200.0,USD,1.83,0.100000024,5.780348,2.0,2539.0,1.69,1.78,REGULAR,1674172800,1643821903,0.46008840698242104,False,P
8,SPY230120P00205000,205.0,USD,1.75,0.0,0.0,1.0,383.0,1.75,1.92,REGULAR,1674172800,1643748514,0.45386288330078106,False,P
9,SPY230120P00210000,210.0,USD,2.12,0.0,0.0,1.0,1119.0,1.79,2.05,REGULAR,1674172800,1643748361,0.44702701416015606,False,P
10,SPY230120P00215000,215.0,USD,2.67,0.0,0.0,3.0,39.0,1.92,2.19,REGULAR,1674172800,1643402464,0.440374248657226,False,P
11,SPY230120P00220000,220.0,USD,3.0,0.0,0.0,1.0,876.0,2.08,2.34,REGULAR,1674172800,1643386612,0.433904586791992,False,P
12,SPY230120P00225000,225.0,USD,2.51,0.0,0.0,4.0,263.0,2.23,2.49,REGULAR,1674172800,1643746171,0.42731285583496104,False,P
13,SPY230120P00230000,230.0,USD,2.61,-0.4100001,-13.576162,8.0,469.0,2.39,2.65,REGULAR,1674172800,1643821974,0.420843193969726,False,P
14,SPY230120P00235000,235.0,USD,3.74,0.0,0.0,1.0,426.0,2.56,2.8200000000000003,REGULAR,1674172800,1643380206,0.41455663574218704,False,P
15,SPY230120P00240000,240.0,USD,3.34,0.0,0.0,1.0,508.0,2.73,2.99,REGULAR,1674172800,1643661421,0.40808697387695303,False,P
16,SPY230120P00245000,245.0,USD,3.4,0.0,0.0,1.0,296.0,2.9,3.18,REGULAR,1674172800,1643401329,0.402044553833007,False,P
17,SPY230120P00250000,250.0,USD,3.3,0.0,0.0,5.0,1813.0,3.15,3.37,REGULAR,1674172800,1643819827,0.39581903015136705,False,P
18,SPY230120P00255000,255.0,USD,3.52,-0.12000012400000001,-3.2967067,2.0,6420.0,3.32,3.5700000000000003,REGULAR,1674172800,1643812495,0.38971557556152303,False,P
19,SPY230120P00260000,260.0,USD,4.3,0.0,0.0,1.0,392.0,3.52,3.81,REGULAR,1674172800,1643303127,0.38434453552246,False,P
20,SPY230120P00265000,265.0,USD,4.0,0.0,0.0,5.0,542.0,3.74,4.02,REGULAR,1674172800,1643746851,0.378057977294921,False,P
21,SPY230120P00270000,270.0,USD,4.1,-1.27,-23.649908,4.0,586.0,4.0,4.27,REGULAR,1674172800,1643829865,0.372503833618164,False,P
22,SPY230120P00275000,275.0,USD,4.38,-0.6199998999999999,-12.399998,4.0,981.0,4.25,4.52,REGULAR,1674172800,1643822659,0.36676658630371,False,P
23,SPY230120P00280000,280.0,USD,5.0,0.28999996,6.1571116,1.0,1315.0,3.3,6.5600000000000005,REGULAR,1674172800,1643813703,0.39212644012451103,False,P
24,SPY230120P00285000,285.0,USD,6.0,0.0,0.0,1.0,628.0,4.41,6.85,REGULAR,1674172800,1643643832,0.38538212280273404,False,P
25,SPY230120P00290000,290.0,USD,6.5,0.0,0.0,1.0,530.0,4.7,7.17,REGULAR,1674172800,1643640429,0.37897349548339804,False,P
26,SPY230120P00295000,295.0,USD,5.8,-0.21999979,-3.6544816,2.0,422.0,3.76,7.5,REGULAR,1674172800,1643814591,0.37261064407348604,False,P
27,SPY230120P00300000,300.0,USD,6.1,-0.099999905,-1.6129017,10.0,1802.0,5.7,6.5,REGULAR,1674172800,1643825389,0.346930358886718,False,P
28,SPY230120P00301000,301.0,USD,8.33,0.0,0.0,1.0,12.0,4.19,7.1,REGULAR,1674172800,1643212964,0.353583124389648,False,P
29,SPY230120P00302000,302.0,USD,8.38,0.0,0.0,2.0,23.0,6.0,7.99,REGULAR,1674172800,1643212964,0.36385218673706005,False,P
30,SPY230120P00303000,303.0,USD,9.7,0.0,0.0,7.0,8.0,4.34,8.07,REGULAR,1674172800,1643054983,0.36270778900146405,False,P
31,SPY230120P00304000,304.0,USD,9.81,0.0,0.0,7.0,11.0,4.42,8.15,REGULAR,1674172800,1643054982,0.361578649902343,False,P
32,SPY230120P00305000,305.0,USD,6.9,0.0,0.0,2.0,587.0,4.5,8.22,REGULAR,1674172800,1643741084,0.36028166580200105,False,P
33,SPY230120P00306000,306.0,USD,10.06,0.0,0.0,7.0,23.0,4.6,8.27,REGULAR,1674172800,1643054990,0.35872528488159106,False,P
34,SPY230120P00307000,307.0,USD,9.91,0.0,0.0,7.0,8.0,4.66,8.36,REGULAR,1674172800,1643055339,0.357702956237792,False,P
35,SPY230120P00308000,308.0,USD,9.73,0.0,0.0,2.0,690.0,4.75,8.43,REGULAR,1674172800,1643384758,0.356390713500976,False,P
36,SPY230120P00309000,309.0,USD,7.75,0.0,0.0,2.0,36.0,4.8100000000000005,8.52,REGULAR,1674172800,1643730486,0.35535312622070303,False,P
37,SPY230120P00310000,310.0,USD,7.47,0.0,0.0,8.0,721.0,6.54,7.49,REGULAR,1674172800,1643730429,0.33952992019653305,False,P
38,SPY230120P00311000,311.0,USD,7.89,0.0,0.0,2.0,92.0,4.97,8.68,REGULAR,1674172800,1643730608,0.35297277893066403,False,P
39,SPY230120P00312000,312.0,USD,6.82,-0.27999973,-3.9436584,2.0,312.0,5.12,8.78,REGULAR,1674172800,1643814353,0.352026743469238,False,P
40,SPY230120P00313000,313.0,USD,7.8,0.0,0.0,6.0,39.0,5.15,8.86,REGULAR,1674172800,1643730371,0.350806052551269,False,P
41,SPY230120P00314000,314.0,USD,7.86,0.0,0.0,22.0,100.0,5.22,8.94,REGULAR,1674172800,1643730373,0.3495853616333,False,P
42,SPY230120P00315000,315.0,USD,8.31,0.0,0.0,2.0,325.0,6.25,9.03,REGULAR,1674172800,1643730393,0.348486739807128,False,P
43,SPY230120P00316000,316.0,USD,8.15,0.0,0.0,6.0,647.0,5.41,9.12,REGULAR,1674172800,1643730378,0.34738811798095703,False,P
44,SPY230120P00317000,317.0,USD,8.63,0.0,0.0,2.0,173.0,5.49,9.21,REGULAR,1674172800,1643730521,0.34628949615478505,False,P
45,SPY230120P00318000,318.0,USD,8.26,0.0,0.0,4.0,641.0,5.6,9.29,REGULAR,1674172800,1643730438,0.34503828796386704,False,P
46,SPY230120P00319000,319.0,USD,10.87,0.0,0.0,1.0,371.0,5.66,9.39,REGULAR,1674172800,1643380324,0.344031217956542,False,P
47,SPY230120P00320000,320.0,USD,7.7,-0.23000002,-2.9003787,12.0,2376.0,7.01,9.45,REGULAR,1674172800,1643824047,0.342535871582031,False,P
48,SPY230120P00321000,321.0,USD,7.9,-0.24000025,-2.948406,1.0,261.0,5.84,7.76,REGULAR,1674172800,1643815079,0.319647916870117,False,P
49,SPY230120P00322000,322.0,USD,8.48,0.0,0.0,230.0,504.0,6.29,9.67,REGULAR,1674172800,1643749124,0.34070483520507805,False,P
50,SPY230120P00323000,323.0,USD,12.11,0.0,0.0,6.0,872.0,6.03,9.76,REGULAR,1674172800,1643055113,0.339545178833007,False,P
51,SPY230120P00324000,324.0,USD,11.2,0.0,0.0,10.0,650.0,6.43,9.86,REGULAR,1674172800,1643393332,0.338507591552734,False,P
52,SPY230120P00325000,325.0,USD,11.34,0.0,0.0,32.0,774.0,6.71,9.95,REGULAR,1674172800,1643393332,0.337317417907714,False,P
53,SPY230120P00326000,326.0,USD,12.6,0.0,0.0,1.0,648.0,7.5,10.04,REGULAR,1674172800,1643314387,0.336142502899169,False,P
54,SPY230120P00327000,327.0,USD,11.37,0.0,0.0,14.0,1287.0,6.43,10.13,REGULAR,1674172800,1643227077,0.33495232925415,False,P
55,SPY230120P00328000,328.0,USD,9.8,0.0,0.0,1.0,517.0,6.52,10.23,REGULAR,1674172800,1643730350,0.33386896606445304,False,P
56,SPY230120P00329000,329.0,USD,9.92,0.0,0.0,1.0,710.0,6.64,10.35,REGULAR,1674172800,1643730350,0.33298396514892503,False,P
57,SPY230120P00330000,330.0,USD,8.86,-0.39000034,-4.21622,13.0,9178.0,7.76,10.45,REGULAR,1674172800,1643822303,0.33188534332275305,False,P
58,SPY230120P00335000,335.0,USD,9.5,0.0,0.0,19.0,2091.0,9.0,10.98,REGULAR,1674172800,1643748952,0.326560079193115,False,P
59,SPY230120P00340000,340.0,USD,9.85,-0.14999962,-1.4999962,1.0,4024.0,8.89,11.54,REGULAR,1674172800,1643829765,0.321326366882324,False,P
60,SPY230120P00345000,345.0,USD,11.93,0.0,0.0,4.0,3979.0,8.5,12.17,REGULAR,1674172800,1643730351,0.316550413665771,False,P
61,SPY230120P00350000,350.0,USD,11.03,-0.57000065,-4.9137983,9.0,7558.0,10.8,11.79,REGULAR,1674172800,1643829835,0.30185634674072204,False,P
62,SPY230120P00355000,355.0,USD,11.98,-0.06000042,-0.49834237000000003,1.0,7817.0,9.73,13.46,REGULAR,1674172800,1643813908,0.306510230865478,False,P
63,SPY230120P00360000,360.0,USD,12.12,-0.90999985,-6.9838824,6.0,6622.0,11.46,14.16,REGULAR,1674172800,1643820723,0.301596949920654,False,P
64,SPY230120P00365000,365.0,USD,14.29,0.0,0.0,6.0,5673.0,11.23,14.94,REGULAR,1674172800,1643741045,0.29711091079711904,False,P
65,SPY230120P00370000,370.0,USD,14.48,-0.26000023,-1.7639093,4.0,6562.0,12.3,15.73,REGULAR,1674172800,1643820107,0.292411250762939,False,P
66,SPY230120P00375000,375.0,USD,15.0,-0.25,-1.6393442,3.0,11540.0,13.0,15.48,REGULAR,1674172800,1643749545,0.27907520248413004,False,P
67,SPY230120P00380000,380.0,USD,16.7,-0.54999924,-3.1884015,13.0,12830.0,14.02,16.68,REGULAR,1674172800,1643825213,0.277274683380126,False,P
68,SPY230120P00385000,385.0,USD,17.07,-1.1800003000000001,-6.465755,1.0,6531.0,14.69,18.41,REGULAR,1674172800,1643815606,0.278937874755859,False,P
69,SPY230120P00390000,390.0,USD,18.01,-1.2999992,-6.7322593,6.0,18613.0,17.02,19.39,REGULAR,1674172800,1643827118,0.274467094268798,False,P
70,SPY230120P00395000,395.0,USD,20.43,0.0,0.0,5.0,9289.0,18.15,19.33,REGULAR,1674172800,1643737360,0.26230596099853504,False,P
71,SPY230120P00400000,400.0,USD,20.1,-0.39999962,-1.9512177,33.0,20965.0,19.7,20.0,REGULAR,1674172800,1643822255,0.255241212310791,False,P
72,SPY230120P00405000,405.0,USD,22.83,0.0,0.0,8.0,7348.0,19.01,22.64,REGULAR,1674172800,1643737360,0.261207339172363,False,P
73,SPY230120P00410000,410.0,USD,22.79,-0.6499996,-2.7730357999999997,6.0,7884.0,22.0,23.83,REGULAR,1674172800,1643817373,0.256797593231201,False,P
74,SPY230120P00415000,415.0,USD,25.55,0.0,0.0,14.0,11371.0,21.5,25.03,REGULAR,1674172800,1643737360,0.252090303878784,False,P
75,SPY230120P00420000,420.0,USD,24.8,-1.6700001,-6.309029,218.0,9264.0,24.0,25.5,REGULAR,1674172800,1643830437,0.24246210426330503,False,P
76,SPY230120P00425000,425.0,USD,26.5,-2.1900005,-7.6333237,11.0,6236.0,24.5,27.76,REGULAR,1674172800,1643829494,0.24359887268066402,False,P
77,SPY230120P00430000,430.0,USD,27.74,-0.460001,-1.6312091,6.0,9565.0,26.01,29.11,REGULAR,1674172800,1643826023,0.23866270378112703,False,P
78,SPY230120P00435000,435.0,USD,31.94,0.0,0.0,3.0,7576.0,27.51,30.65,REGULAR,1674172800,1643737646,0.23444369079589802,False,P
79,SPY230120P00440000,440.0,USD,30.75,-2.369999,-7.155794,34.0,10194.0,30.5,32.22,REGULAR,1674172800,1643824053,0.2299652809906,False,P
80,SPY230120P00445000,445.0,USD,33.09,-0.6100006,-1.8100908,2.0,7132.0,31.88,33.96,REGULAR,1674172800,1643816345,0.22601329414367602,False,P
81,SPY230120P00450000,450.0,USD,34.48,-0.6199989300000001,-1.7663788,595.0,15616.0,33.0,35.7,REGULAR,1674172800,1643827714,0.221580660247802,False,P
82,SPY230120P00455000,455.0,USD,36.17,-1.3500022999999999,-3.598087,19.0,5327.0,34.5,37.45,REGULAR,1674172800,1643827964,0.216720784530639,False,P
83,SPY230120P00460000,460.0,USD,38.07,-3.5900002,-8.617379,4.0,7988.0,36.01,39.45,REGULAR,1674172800,1643826023,0.212745909729003,True,P
84,SPY230120P00465000,465.0,USD,42.0,0.0,0.0,2.0,3335.0,38.03,41.44,REGULAR,1674172800,1643748237,0.208183577423095,True,P
